ymin	ymax	x	group
1.48090725512591e-05	8.3239845216112e-05	0.000450070323488045	11
4.75795236491134e-05	0.000281200218400754	0.00146272855133615	11
7.65127748370103e-06	4.37763273084741e-05	0.00247538677918425	11
4.31930985260641e-06	1.04055920851309e-05	0.00348804500703235	11
6.48374373355341e-08	3.92987935087366e-06	0.00450070323488045	11
4.51726275276244e-09	1.06584413448371e-07	0.00551336146272855	11
1.35289626123606e-08	1.24182133530681e-07	0.00652601969057665	11
2.24706704922418e-08	3.45918516398174e-07	0.00753867791842475	11
1.39985985856634e-08	4.88178967861383e-07	0.00855133614627285	11
7.28106745696858e-07	1.58102333404371e-06	0.00956399437412096	11
1.10427024471073e-06	2.93563229079139e-06	0.0105766526019691	11
1.51145659207802e-06	2.08096260285914e-06	0.0115893108298172	11
2.14291958363331e-06	4.33202107049256e-06	0.0126019690576653	11
1.48397357778548e-06	9.41072113618165e-06	0.0136146272855134	11
1.7008869147451e-06	1.99012617279961e-06	0.0146272855133615	11
1.88422971791598e-06	2.0393413866815e-06	0.0156399437412096	11
1.81533987925067e-06	1.90569028072701e-06	0.0166526019690577	11
1.91691643320271e-06	2.19343887251564e-06	0.0176652601969058	11
1.11964267327396e-06	2.16291622420763e-06	0.0186779184247539	11
6.73743507005428e-07	1.16171403017428e-06	0.019690576652602	11
1.89975799047061e-07	1.05768953953051e-06	0.0207032348804501	11
1.14172735707565e-06	3.78513098434142e-06	0.0217158931082982	11
6.11076435369578e-06	4.62240137993093e-05	0.0227285513361463	11
9.72952060422457e-06	0.000463767069118845	0.0237412095639944	11
1.1518191954329e-05	1.54941735318607e-05	0.0247538677918425	11
9.51382080589935e-06	9.2015184908988e-05	0.0257665260196906	11
1.71916957568937e-05	4.09979977676695e-05	0.0267791842475387	11
1.03981897150123e-05	2.34065650288463e-05	0.0277918424753868	11
5.36916612253032e-06	1.57691203134768e-05	0.0288045007032349	11
1.58208490348154e-05	6.95673868275936e-05	0.029817158931083	11
9.40326427088233e-06	4.10522103123364e-05	0.0308298171589311	11
7.02375250302885e-06	1.20154650822982e-05	0.0318424753867792	11
8.34608407638983e-06	0.000226623702757229	0.0328551336146273	11
1.60121680819069e-05	3.38524185750494e-05	0.0338677918424754	11
1.29015252517529e-05	2.08309379348077e-05	0.0348804500703235	11
5.54087260754238e-06	1.23614206496368e-05	0.0358931082981716	11
3.74369064962015e-06	6.54381018459489e-06	0.0369057665260197	11
1.82855624573076e-06	1.16512995955219e-05	0.0379184247538678	11
1.82127447929102e-06	8.44099733998686e-06	0.0389310829817159	11
5.99070120298487e-06	3.89217872808599e-05	0.039943741209564	11
3.83646971456397e-06	5.81377558934456e-06	0.0409563994374121	11
2.8165202526524e-06	4.90157917770401e-06	0.0419690576652602	11
1.77558954062551e-06	4.74506308220587e-06	0.0429817158931083	11
8.13779870370242e-07	1.91301751922796e-06	0.0439943741209564	11
1.02749385585042e-06	2.27055763502874e-06	0.0450070323488045	11
9.6790132876021e-07	5.27990453034816e-06	0.0460196905766526	11
6.29670555138572e-07	7.36974596684228e-06	0.0470323488045007	11
5.11276548570961e-07	2.4641775655325e-06	0.0480450070323488	11
1.47500145911866e-06	7.93770984286702e-05	0.0490576652601969	11
8.91349669734054e-06	5.28323728329952e-05	0.050070323488045	11
3.35132709614171e-06	8.28694621926362e-06	0.0510829817158931	11
1.9266320284774e-06	3.54676958849792e-06	0.0520956399437412	11
2.20492320358981e-07	1.83950262969303e-06	0.0531082981715893	11
3.49918324520895e-07	1.81127806823214e-06	0.0541209563994374	11
1.06513703933202e-06	2.37722179479822e-06	0.0551336146272855	11
1.62637670177042e-07	8.42922396373617e-07	0.0561462728551336	11
1.04404203770879e-07	1.7155978674176e-06	0.0571589310829817	11
1.1963248997682e-06	2.12345029054563e-06	0.0581715893108298	11
3.24215726934072e-07	1.69121665706844e-06	0.0591842475386779	11
6.28404829260533e-09	2.77020984685423e-06	0.060196905766526	11
3.19030195904823e-06	1.92300388882023e-05	0.0612095639943741	11
3.34604530064479e-07	4.09510995872556e-06	0.0622222222222222	11
3.60010051066385e-06	7.59783667825473e-06	0.0632348804500703	11
3.28462161532311e-06	5.35561565046923e-05	0.0642475386779184	11
4.83390391732518e-05	0.000323366852145451	0.0652601969057665	11
5.06505844198126e-05	6.25454283614093e-05	0.0662728551336146	11
6.40496027278791e-05	7.52983554113682e-05	0.0672855133614627	11
7.4830349362246e-05	7.85626206419249e-05	0.0682981715893108	11
7.9311975029677e-05	8.38262335016715e-05	0.0693108298171589	11
8.42526230598079e-05	8.59341124202329e-05	0.070323488045007	11
7.6383688561998e-05	8.56404256833175e-05	0.0713361462728551	11
6.56044107897048e-05	7.54974752670859e-05	0.0723488045007032	11
6.39066807469974e-05	6.77553294800408e-05	0.0733614627285513	11
4.22651018426804e-05	6.42903957350907e-05	0.0743741209563994	11
4.63416527267771e-05	5.04422145324665e-05	0.0753867791842475	11
4.26110977372039e-05	4.58535375094688e-05	0.0763994374120956	11
4.35167895955752e-05	6.02713545344599e-05	0.0774120956399437	11
5.83936869288866e-05	6.51601107656989e-05	0.0784247538677918	11
3.40937782610368e-05	5.85670254727321e-05	0.0794374120956399	11
2.42377335276075e-05	4.05591956056226e-05	0.0804500703234881	11
9.3599171020808e-06	2.33307092033821e-05	0.0814627285513361	11
1.5299260301472e-07	8.55874910201053e-06	0.0824753867791842	11
3.16532305540152e-06	2.17858461573774e-05	0.0834880450070324	11
2.24658601519206e-05	2.8636076610546e-05	0.0845007032348804	11
1.63213631217357e-05	2.72199214815364e-05	0.0855133614627285	11
1.6005960863013e-07	1.52301578555533e-05	0.0865260196905767	11
6.51273839499963e-06	0.000153340612636963	0.0875386779184248	11
0.000111282443844404	0.000166386347521706	0.0885513361462729	11
0.000168698173209193	0.00019018211397369	0.089563994374121	11
8.25035799923148e-05	0.000363096693831699	0.0905766526019691	11
0.000109939033367011	0.000206229151226066	0.0915893108298171	11
4.45258794962113e-05	0.000136893489237444	0.0926019690576653	11
0.000140034832913169	0.00016903483867157	0.0936146272855134	11
0.000160309713283481	0.000182290063122937	0.0946272855133614	11
6.19110068176038e-05	0.000737589371614283	0.0956399437412096	11
0.000803081490986659	0.00285113902106112	0.0966526019690577	11
0.00173112813453504	0.0144860600954455	0.0976652601969058	11
0.000532074898039957	0.00371690386018919	0.0986779184247539	11
0.000305128215303549	0.000507809021428628	0.099690576652602	11
0.000136540972796894	0.000297109733391769	0.10070323488045	11
0.00010581392108001	0.000198072885059738	0.101715893108298	11
4.05876985013605e-05	0.000101494219747572	0.102728551336146	11
3.46345561520482e-06	5.21959288308156e-05	0.103741209563994	11
1.33802135504684e-06	5.55915085103371e-06	0.104753867791842	11
4.4378005934747e-06	1.1007698700169e-05	0.105766526019691	11
2.7005420905105e-06	1.11102710118578e-05	0.106779184247539	11
2.22129613119608e-06	1.12441723473265e-05	0.107791842475387	11
1.27965268678083e-05	3.42090699283967e-05	0.108804500703235	11
4.57676199012359e-06	4.17867123298997e-05	0.109817158931083	11
5.25152569270583e-06	1.35806902101851e-05	0.110829817158931	11
7.56615504963312e-06	1.08106807209361e-05	0.111842475386779	11
3.32862068134168e-06	1.05185906097966e-05	0.112855133614627	11
6.78139613022664e-06	4.50647093058437e-05	0.113867791842475	11
5.05607443206789e-07	1.12504675584483e-05	0.114880450070324	11
8.58466456593083e-06	2.51875783288131e-05	0.115893108298172	11
2.60613099479114e-05	4.23837875864078e-05	0.11690576652602	11
1.45322993747157e-05	5.61314014340572e-05	0.117918424753868	11
2.55022183516552e-05	0.000107828367909723	0.118931082981716	11
9.97134565975959e-05	0.000175429327447796	0.119943741209564	11
0.00014062789965901	0.000269709685385352	0.120956399437412	11
0.000199268217718527	0.000410954363118312	0.12196905766526	11
0.000349941214633704	0.000721535724919349	0.122981715893108	11
0.000482069383653849	0.00362328184519662	0.123994374120956	11
0.0030746940378589	0.00337977155746469	0.125007032348805	11
0.00217929302719212	0.00399235076431658	0.126019690576653	11
0.00229204110373087	0.00814778093686777	0.127032348804501	11
0.00590313771989451	0.0299323679604362	0.128045007032349	11
0.00159631663791112	0.07347563365261	0.129057665260197	11
0.000144313709418294	0.00131564211457083	0.130070323488045	11
0.000328662709583068	0.00078020222212103	0.131082981715893	11
0.000117680042764701	0.000385250223059801	0.132095639943741	11
0.000250310454351319	0.000375156527242823	0.133108298171589	11
0.000378893807317349	0.000417252701153816	0.134120956399437	11
0.000410660977787252	0.000420267376537876	0.135133614627286	11
0.000412459065676732	0.000425910201037322	0.136146272855134	11
8.5918706801606e-05	0.000470722150852903	0.137158931082982	11
0.000172576607499655	0.00040669221188836	0.13817158931083	11
0.000411746409294724	0.000512636348932022	0.139184247538678	11
0.000516884789100514	0.000561446573154326	0.140196905766526	11
0.000562440672934352	0.000620357009329348	0.141209563994374	11
0.000556911686313491	0.000622499837600219	0.142222222222222	11
0.000521758590499192	0.000552546331281451	0.14323488045007	11
0.000494705846712894	0.000537034449639448	0.144247538677918	11
0.000417403026269568	0.000490221484976776	0.145260196905767	11
0.000374868267780914	0.000415479056542063	0.146272855133615	11
0.000234304745662732	0.000369644917033277	0.147285513361463	11
5.14897720441984e-06	0.00033754471106621	0.148298171589311	11
0.000347820291690202	0.00045554259058497	0.149310829817159	11
0.000411261089016662	0.000454349189995415	0.150323488045007	11
0.000259500532900025	0.000414647325337834	0.151336146272855	11
0.000339876904971814	0.000374992607644299	0.152348804500703	11
0.000288624487158748	0.000336979058963128	0.153361462728551	11
0.000146367300766502	0.000281947440201821	0.154374120956399	11
2.41870646136435e-05	0.000135963071280138	0.155386779184248	11
2.27818970325429e-05	6.8234003585944e-05	0.156399437412096	11
3.47894823109213e-05	9.99744902350918e-05	0.157412095639944	11
0.000104767236053177	0.000206180695344542	0.158424753867792	11
0.000219043420142664	0.00075565350071603	0.15943741209564	11
0.00026924867264629	0.00360198499215997	0.160450070323488	11
6.9848872665767e-05	0.000249723651077648	0.161462728551336	11
2.73587965421514e-05	8.22299018905019e-05	0.162475386779184	11
8.44698718830254e-05	0.000210098641249846	0.163488045007032	11
0.0002164909427572	0.000346014477351457	0.16450070323488	11
0.000323449560683443	0.000510135623502202	0.165513361462729	11
0.000196332294347792	0.000804867467572478	0.166526019690577	11
0.000224132105238792	0.000373659823842698	0.167538677918425	11
1.92168939802363e-05	0.000208566025875052	0.168551336146273	11
6.8378248989279e-05	0.00021879343473844	0.169563994374121	11
9.7992021412195e-05	0.000998917932277479	0.170576652601969	11
0.000292958512952174	0.000486341204429322	0.171589310829817	11
6.56250540665837e-05	0.000281088875025303	0.172601969057665	11
2.59527844031472e-05	0.000154786051442653	0.173614627285513	11
0.000114255805099301	0.000350385002032985	0.174627285513361	11
0.000361040586758211	0.000694451793800362	0.17563994374121	11
0.000728641309629717	0.00148285911630753	0.176652601969058	11
0.00150180204996864	0.00159263345996782	0.177665260196906	11
0.00136867859343087	0.00209395850734176	0.178677918424754	11
0.00144656836495189	0.0017995867304334	0.179690576652602	11
0.000236114356543145	0.00204919611881434	0.18070323488045	11
0.000107429991811476	0.000528498197543519	0.181715893108298	11
0.000414651713153636	0.000988217754366725	0.182728551336146	11
0.000383330000529377	0.005429628529532	0.183741209563994	11
0.000360256984538484	0.000643621479913142	0.184753867791842	11
0.000379314558694186	0.000612961793322362	0.185766526019691	11
0.000185092073014224	0.000368083241788067	0.186779184247539	11
0.000151796712236776	0.00105246787128171	0.187791842475387	11
9.09572497299339e-05	0.00182433212877728	0.188804500703235	11
0.000153336919264077	0.000608648734452915	0.189817158931083	11
0.000200902769834347	0.00255415741239738	0.190829817158931	11
0.000232679783516254	0.000558664660485367	0.191842475386779	11
0.000507381060059898	0.00731288265203752	0.192855133614627	11
0.00199057141455158	0.00241480295208696	0.193867791842475	11
0.00128925275359586	0.00377241164121851	0.194880450070323	11
0.000814217732008778	0.00146649172355283	0.195893108298172	11
0.000622684410913309	0.000804712683073944	0.19690576652602	11
0.000175080255966107	0.000609825497688199	0.197918424753868	11
9.00467896049971e-05	0.000582662181602798	0.198931082981716	11
0.000108424171291438	0.000143897112703758	0.199943741209564	11
4.38819465315859e-05	0.00023706855067315	0.200956399437412	11
6.07031320488126e-05	9.0753540747541e-05	0.20196905766526	11
6.54723667290101e-05	8.28066377080953e-05	0.202981715893108	11
2.41227696051506e-05	8.92678193377026e-05	0.203994374120956	11
9.04873400829899e-06	3.54678497671971e-05	0.205007032348805	11
3.8666227905383e-05	0.000134919031383785	0.206019690576653	11
0.000138357199953925	0.000289877774108186	0.207032348804501	11
0.000192248769029302	0.00446073826634422	0.208045007032349	11
0.000208477330154785	0.00540477029214005	0.209057665260197	11
0.000198541591173547	0.000294371099882885	0.210070323488045	11
0.000200224840462087	0.00057408332271832	0.211082981715893	11
0.000509209265266403	0.0013391847958671	0.212095639943741	11
0.000503156875963697	0.000808628876096383	0.213108298171589	11
0.000503156337893309	0.000520863363660055	0.214120956399437	11
0.000476154702196356	0.000691747520349186	0.215133614627285	11
0.000278665169239234	0.000467523664778515	0.216146272855134	11
0.000125397813308635	0.000264188523589515	0.217158931082982	11
1.10011576992623e-05	0.000129032915377512	0.21817158931083	11
1.20027216296457e-06	6.61106801176541e-05	0.219184247538678	11
2.94625537325828e-05	0.000197550804296859	0.220196905766526	11
0.000210876117490944	0.000414943900974083	0.221209563994374	11
0.000210077048627266	0.000236880508702594	0.222222222222222	11
0.000119795330660398	0.000209061460618773	0.22323488045007	11
1.58558338251496e-05	0.000125003804952619	0.224247538677918	11
6.19528268974319e-06	0.000350357197596308	0.225260196905767	11
1.98096620154764e-06	8.37046164380557e-05	0.226272855133615	11
7.80703915984837e-06	0.000267776901400325	0.227285513361463	11
0.000190005019780319	0.000588494381742124	0.228298171589311	11
0.00061621076721286	0.0132097470562032	0.229310829817159	11
0.00366576087899429	0.00655714453045527	0.230323488045007	11
0.00392063938558498	0.00402068159761731	0.231336146272855	11
0.00199979335916157	0.00672939208216378	0.232348804500703	11
0.00148360614706603	0.00198112272260875	0.233361462728551	11
0.000982831741055662	0.00144952548465158	0.234374120956399	11
0.000687519547577559	0.000963576250346428	0.235386779184248	11
0.000297480441366275	0.000671416824028369	0.236399437412096	11
0.000271137453446338	0.000320726786064746	0.237412095639944	11
0.000212448853302614	0.000267553546341294	0.238424753867792	11
0.000215021204892615	0.00140349385459954	0.23943741209564	11
0.000889889456821923	0.000970575964678055	0.240450070323488	11
0.000754421683024137	0.00114908809656117	0.241462728551336	11
0.000931817742558372	0.00258687945468117	0.242475386779184	11
0.00185318168413631	0.00367515412963969	0.243488045007032	11
0.00160537070763228	0.00275996099292963	0.24450070323488	11
0.00133556178681272	0.00244667355088867	0.245513361462729	11
0.000626817582738687	0.00128156157129185	0.246526019690577	11
0.000141966020193712	0.000602934882569424	0.247538677918425	11
6.34572362496365e-05	0.000129175221903484	0.248551336146273	11
4.77996308350988e-06	6.64437823799299e-05	0.249563994374121	11
2.32222385219064e-06	1.50696632668406e-05	0.250576652601969	11
1.1025969999985e-07	3.37434321433146e-06	0.251589310829817	11
1.76126861315078e-07	5.76224425024922e-06	0.252601969057665	11
2.43098068022057e-07	1.20774186936375e-06	0.253614627285513	11
1.89465398222554e-06	6.38687865614773e-06	0.254627285513361	11
1.45640664033342e-06	3.29591942926951e-06	0.25563994374121	11
1.68542513761376e-06	6.09564382072693e-06	0.256652601969058	11
6.34855240885569e-06	1.02061018978134e-05	0.257665260196906	11
1.04630624235653e-05	1.60114321240829e-05	0.258677918424754	11
1.63639751906891e-05	2.03394001409024e-05	0.259690576652602	11
5.00709457254977e-06	2.01313048517765e-05	0.26070323488045	11
1.46785574873731e-05	3.7626439580976e-05	0.261715893108298	11
1.31910359029028e-05	5.32286653322591e-05	0.262728551336146	11
5.95376478469158e-05	0.00023606110686175	0.263741209563994	11
0.000152397947822709	0.000276063402244704	0.264753867791842	11
0.000276433090290053	0.000329848862259272	0.265766526019691	11
0.000333323469375796	0.000415310274909883	0.266779184247539	11
0.00042174504719124	0.000543592630335373	0.267791842475387	11
0.00055257771190105	0.00082666102436714	0.268804500703235	11
0.000853139059756946	0.00148935208354058	0.269817158931083	11
0.00131296113553224	0.00169737658525962	0.270829817158931	11
0.00177699624455808	0.00232315966094715	0.271842475386779	11
0.00235502397112089	0.00298654253619041	0.272855133614627	11
0.00303106747021604	0.0039739648038662	0.273867791842475	11
0.00402528615721488	0.00492606302847988	0.274880450070323	11
0.00496624394795251	0.00532487682637987	0.275893108298172	11
0.00437378039806094	0.00528569619376549	0.27690576652602	11
0.00355304262115091	0.00432876595601718	0.277918424753868	11
0.00200772608209286	0.00348219797757228	0.278931082981716	11
0.000875231696271614	0.00192424237963707	0.279943741209564	11
0.000243630583934087	0.000830881909691984	0.280956399437412	11
1.89466383097185e-05	0.000209495775940582	0.28196905766526	11
4.86969491656905e-06	0.000123789207868631	0.282981715893108	11
0.000130302709350671	0.000173349878606601	0.283994374120956	11
6.17048509603548e-05	0.000125402596575348	0.285007032348805	11
2.06453265932788e-05	5.96282991443855e-05	0.286019690576653	11
6.98592435938138e-06	1.94860529759572e-05	0.287032348804501	11
4.36687454143347e-08	6.36158268240793e-06	0.288045007032349	11
5.47912824379964e-07	1.17797796936207e-05	0.289057665260197	11
1.46416672870641e-05	5.43890485335029e-05	0.290070323488045	11
4.38961561170147e-05	6.35657651418785e-05	0.291082981715893	11
2.84949331013469e-06	0.000118527997480889	0.292095639943741	11
0.000128031456009564	0.00028970369553847	0.293108298171589	11
0.000298486072611905	0.000335756700889767	0.294120956399437	11
0.00025724193098617	0.000304546953122072	0.295133614627285	11
0.000208513501239201	0.000253802146433175	0.296146272855134	11
0.000179278899383854	0.000206405676216147	0.297158931082982	11
0.000176851764342537	0.000180903822720729	0.29817158931083	11
0.000177995889276917	0.000185690889932538	0.299184247538678	11
0.000186694978020552	0.000193511668600853	0.300196905766526	11
0.000186426606098258	0.000192973986090902	0.301209563994374	11
0.00016555649772678	0.000185746362761888	0.302222222222222	11
7.76460926716636e-05	0.000164711203084221	0.30323488045007	11
6.76646952573567e-05	7.71752196263439e-05	0.304247538677918	11
5.56214487535785e-05	6.71201323776525e-05	0.305260196905767	11
2.95384757575109e-05	5.48191374809142e-05	0.306272855133615	11
1.95065373537082e-05	2.88728147113545e-05	0.307285513361463	11
8.76373119812058e-06	1.88631624126467e-05	0.308298171589311	11
9.44363137856305e-06	2.47148365483259e-05	0.309310829817159	11
1.12616854993115e-07	8.58778350410455e-06	0.310323488045007	11
4.87401745914998e-08	1.08730674231176e-07	0.311336146272855	11
1.74159863535877e-08	5.44730916815278e-08	0.312348804500703	11
3.03118477958624e-08	4.4051652225943e-08	0.313361462728551	11
8.572539154541e-09	3.32697948494298e-08	0.314374120956399	11
3.46492369469653e-08	7.12235026797694e-07	0.315386779184248	11
3.26637806360041e-07	1.0560381976773e-06	0.316399437412096	11
6.21172180397148e-07	1.67709766755009e-06	0.317412095639944	11
7.49118125562163e-07	3.99754277493381e-06	0.318424753867792	11
4.4360458518092e-06	9.10309057376986e-06	0.31943741209564	11
8.31807659108171e-06	1.97571440771834e-05	0.320450070323488	11
8.53248940484312e-06	0.000123819268686742	0.321462728551336	11
0.000103069837574501	0.00140924851628995	0.322475386779184	11
0.000307589445230461	0.00115907502336901	0.323488045007032	11
9.88408857928966e-05	0.000281047466933884	0.32450070323488	11
5.08931384564626e-06	9.17784143265702e-05	0.325513361462729	11
4.12492204089532e-07	3.74981159298395e-06	0.326526019690577	11
2.81080343183812e-06	2.36784975072895e-05	0.327538677918425	11
1.67955292763901e-05	7.52492609221119e-05	0.328551336146273	11
3.12805355904367e-05	7.66686011918408e-05	0.329563994374121	11
3.2162841462123e-05	4.79378146982921e-05	0.330576652601969	11
1.10650531351755e-05	5.63955455877471e-05	0.331589310829817	11
4.92408422804719e-05	0.000258327926636416	0.332601969057665	11
1.13171693160937e-05	4.54610898408523e-05	0.333614627285513	11
7.52626393702967e-06	5.62853837322626e-05	0.334627285513361	11
1.1099612894649e-05	1.94797932416655e-05	0.33563994374121	11
9.3467215522376e-06	1.96829226196237e-05	0.336652601969058	11
2.43301937157887e-06	1.44034309432406e-05	0.337665260196906	11
8.58851986394505e-06	2.11315875954425e-05	0.338677918424754	11
9.14513196949759e-06	1.0806769829244e-05	0.339690576652602	11
4.06228357671946e-06	9.04965033924575e-06	0.34070323488045	11
2.33696429009685e-08	3.69877461792605e-06	0.341715893108298	11
1.0190236799104e-06	2.76202643113583e-06	0.342728551336146	11
3.02169739364834e-06	6.76390704128009e-06	0.343741209563994	11
6.96870998208452e-06	1.12182158952694e-05	0.344753867791842	11
1.54644636404362e-06	1.29695635812321e-05	0.345766526019691	11
6.84264824646613e-07	1.51961191281193e-06	0.346779184247539	11
4.33285529376499e-07	8.86361445347982e-07	0.347791842475387	11
4.62773790989415e-08	4.93581965178998e-07	0.348804500703235	11
3.43672503213858e-07	1.38824596563745e-06	0.349817158931083	11
2.62039851710387e-09	3.02955029352877e-07	0.350829817158931	11
1.7547020729562e-07	3.25801466081304e-07	0.351842475386779	11
3.69426308538245e-08	4.27730699647519e-07	0.352855133614627	11
5.34341458614604e-09	2.7612284807915e-07	0.353867791842475	11
2.95210662635582e-07	4.42246985131574e-06	0.354880450070324	11
3.50523950861074e-06	9.79185363329671e-06	0.355893108298172	11
1.01607764375375e-05	1.67361289714093e-05	0.35690576652602	11
1.6956757441484e-05	2.00605209492236e-05	0.357918424753868	11
2.03998842336896e-05	2.70931537614692e-05	0.358931082981716	11
2.73239464731214e-05	3.55022496474644e-05	0.359943741209564	11
3.61503365430677e-05	4.93556982155235e-05	0.360956399437412	11
5.01878956433281e-05	5.68978841521394e-05	0.36196905766526	11
5.74722169910405e-05	6.48891992740919e-05	0.362981715893108	11
4.78802491939215e-05	6.50481404111967e-05	0.363994374120956	11
