y	x	label	showSelected1	showSelected2	showSelected3	group
1.05	0.09192171193647	0/978=0.0% false negative bases	13	McGill0002	McGill0014	48
1.05	0.09192171193647	0/978=0.0% false negative bases	13	McGill0002	McGill0015	49
1.05	0.09192171193647	0/978=0.0% false negative bases	13	McGill0002	McGill0016	50
1.05	0.09192171193647	0/978=0.0% false negative bases	17	McGill0001	McGill0012	41
1.05	0.09192171193647	0/978=0.0% false negative bases	17	McGill0001	McGill0013	42
1.05	0.09192171193647	0/978=0.0% false negative bases	17	McGill0001	McGill0014	43
1.05	0.09192171193647	0/978=0.0% false negative bases	17	McGill0001	McGill0015	44
1.05	0.09192171193647	0/978=0.0% false negative bases	17	McGill0001	McGill0016	45
1.05	0.09192171193647	0/978=0.0% false negative bases	17	McGill0002	McGill0012	46
1.05	0.09192171193647	0/978=0.0% false negative bases	17	McGill0002	McGill0013	47
1.05	0.09192171193647	0/978=0.0% false negative bases	17	McGill0002	McGill0014	48
1.05	0.09192171193647	0/978=0.0% false negative bases	17	McGill0002	McGill0015	49
1.05	0.09192171193647	0/978=0.0% false negative bases	17	McGill0002	McGill0016	50
1.05	0.09192171193647	0/978=0.0% false negative bases	21	McGill0001	McGill0012	41
1.05	0.09192171193647	0/978=0.0% false negative bases	21	McGill0001	McGill0013	42
1.05	0.09192171193647	0/978=0.0% false negative bases	21	McGill0001	McGill0014	43
1.05	0.09192171193647	0/978=0.0% false negative bases	21	McGill0001	McGill0015	44
1.05	0.09192171193647	0/978=0.0% false negative bases	21	McGill0001	McGill0016	45
1.05	0.09192171193647	0/978=0.0% false negative bases	21	McGill0002	McGill0012	46
1.05	0.09192171193647	0/978=0.0% false negative bases	21	McGill0002	McGill0013	47
1.05	0.09192171193647	0/978=0.0% false negative bases	21	McGill0002	McGill0014	48
1.05	0.09192171193647	0/978=0.0% false negative bases	21	McGill0002	McGill0015	49
1.05	0.09192171193647	0/978=0.0% false negative bases	21	McGill0002	McGill0016	50
1.05	0.09192171193647	0/978=0.0% false negative bases	25	McGill0001	McGill0012	41
1.05	0.09192171193647	0/978=0.0% false negative bases	25	McGill0001	McGill0013	42
1.05	0.09192171193647	0/978=0.0% false negative bases	25	McGill0001	McGill0014	43
1.05	0.09192171193647	0/978=0.0% false negative bases	25	McGill0001	McGill0015	44
1.05	0.09192171193647	0/978=0.0% false negative bases	25	McGill0001	McGill0016	45
1.05	0.09192171193647	0/978=0.0% false negative bases	25	McGill0002	McGill0012	46
1.05	0.09192171193647	0/978=0.0% false negative bases	25	McGill0002	McGill0013	47
1.05	0.09192171193647	0/978=0.0% false negative bases	25	McGill0002	McGill0014	48
1.05	0.09192171193647	0/978=0.0% false negative bases	25	McGill0002	McGill0015	49
1.05	0.09192171193647	0/978=0.0% false negative bases	25	McGill0002	McGill0016	50
1.05	0.09192171193647	0/978=0.0% false negative bases	29	McGill0001	McGill0012	41
1.05	0.09192171193647	0/978=0.0% false negative bases	29	McGill0001	McGill0013	42
1.05	0.09192171193647	0/978=0.0% false negative bases	29	McGill0001	McGill0014	43
1.05	0.09192171193647	0/978=0.0% false negative bases	29	McGill0001	McGill0015	44
1.05	0.09192171193647	0/978=0.0% false negative bases	29	McGill0001	McGill0016	45
1.05	0.09192171193647	0/978=0.0% false negative bases	29	McGill0002	McGill0012	46
1.05	0.09192171193647	0/978=0.0% false negative bases	29	McGill0002	McGill0013	47
1.05	0.09192171193647	0/978=0.0% false negative bases	29	McGill0002	McGill0014	48
1.05	0.09192171193647	0/978=0.0% false negative bases	29	McGill0002	McGill0015	49
1.05	0.09192171193647	0/978=0.0% false negative bases	29	McGill0002	McGill0016	50
1.05	0.09192171193647	0/978=0.0% false negative bases	34	McGill0001	McGill0012	41
1.05	0.09192171193647	0/978=0.0% false negative bases	34	McGill0001	McGill0013	42
1.05	0.09192171193647	0/978=0.0% false negative bases	34	McGill0001	McGill0014	43
1.05	0.09192171193647	0/978=0.0% false negative bases	34	McGill0001	McGill0015	44
1.05	0.09192171193647	0/978=0.0% false negative bases	34	McGill0001	McGill0016	45
1.05	0.09192171193647	0/978=0.0% false negative bases	34	McGill0002	McGill0012	46
1.05	0.09192171193647	0/978=0.0% false negative bases	34	McGill0002	McGill0013	47
1.05	0.09192171193647	0/978=0.0% false negative bases	34	McGill0002	McGill0014	48
1.05	0.09192171193647	0/978=0.0% false negative bases	34	McGill0002	McGill0015	49
1.05	0.09192171193647	0/978=0.0% false negative bases	34	McGill0002	McGill0016	50
1.05	0.09192171193647	0/978=0.0% false negative bases	38	McGill0001	McGill0012	41
1.05	0.09192171193647	0/978=0.0% false negative bases	38	McGill0001	McGill0013	42
1.05	0.09192171193647	0/978=0.0% false negative bases	38	McGill0001	McGill0014	43
1.05	0.09192171193647	0/978=0.0% false negative bases	38	McGill0001	McGill0015	44
1.05	0.09192171193647	0/978=0.0% false negative bases	38	McGill0001	McGill0016	45
1.05	0.09192171193647	0/978=0.0% false negative bases	38	McGill0002	McGill0012	46
1.05	0.09192171193647	0/978=0.0% false negative bases	38	McGill0002	McGill0013	47
1.05	0.09192171193647	0/978=0.0% false negative bases	38	McGill0002	McGill0014	48
1.05	0.09192171193647	0/978=0.0% false negative bases	38	McGill0002	McGill0015	49
1.05	0.09192171193647	0/978=0.0% false negative bases	38	McGill0002	McGill0016	50
1.05	0.09192171193647	0/978=0.0% false negative bases	42	McGill0001	McGill0012	41
1.05	0.09192171193647	0/978=0.0% false negative bases	42	McGill0001	McGill0013	42
1.05	0.09192171193647	0/978=0.0% false negative bases	42	McGill0001	McGill0014	43
1.05	0.09192171193647	0/978=0.0% false negative bases	42	McGill0001	McGill0015	44
1.05	0.09192171193647	0/978=0.0% false negative bases	42	McGill0001	McGill0016	45
1.05	0.09192171193647	0/978=0.0% false negative bases	42	McGill0002	McGill0012	46
1.05	0.09192171193647	0/978=0.0% false negative bases	42	McGill0002	McGill0013	47
1.05	0.09192171193647	0/978=0.0% false negative bases	42	McGill0002	McGill0014	48
1.05	0.09192171193647	0/978=0.0% false negative bases	42	McGill0002	McGill0015	49
1.05	0.09192171193647	0/978=0.0% false negative bases	42	McGill0002	McGill0016	50
1.05	0.09192171193647	0/978=0.0% false negative bases	46	McGill0001	McGill0012	41
1.05	0.09192171193647	0/978=0.0% false negative bases	46	McGill0001	McGill0013	42
1.05	0.09192171193647	0/978=0.0% false negative bases	46	McGill0001	McGill0014	43
1.05	0.09192171193647	0/978=0.0% false negative bases	46	McGill0001	McGill0015	44
1.05	0.09192171193647	0/978=0.0% false negative bases	46	McGill0001	McGill0016	45
1.05	0.09192171193647	0/978=0.0% false negative bases	46	McGill0002	McGill0012	46
1.05	0.09192171193647	0/978=0.0% false negative bases	46	McGill0002	McGill0013	47
1.05	0.09192171193647	0/978=0.0% false negative bases	46	McGill0002	McGill0014	48
1.05	0.09192171193647	0/978=0.0% false negative bases	46	McGill0002	McGill0015	49
1.05	0.09192171193647	0/978=0.0% false negative bases	46	McGill0002	McGill0016	50
1.05	0.09192171193647	1/978=0.1% false negative bases	50	McGill0001	McGill0012	41
1.05	0.09192171193647	0/978=0.0% false negative bases	50	McGill0001	McGill0013	42
1.05	0.09192171193647	0/978=0.0% false negative bases	50	McGill0001	McGill0014	43
1.05	0.09192171193647	0/978=0.0% false negative bases	50	McGill0001	McGill0015	44
1.05	0.09192171193647	0/978=0.0% false negative bases	50	McGill0001	McGill0016	45
1.05	0.09192171193647	0/978=0.0% false negative bases	50	McGill0002	McGill0012	46
1.05	0.09192171193647	0/978=0.0% false negative bases	50	McGill0002	McGill0013	47
1.05	0.09192171193647	0/978=0.0% false negative bases	50	McGill0002	McGill0014	48
1.05	0.09192171193647	0/978=0.0% false negative bases	50	McGill0002	McGill0015	49
1.05	0.09192171193647	0/978=0.0% false negative bases	50	McGill0002	McGill0016	50
1.05	0.09192171193647	390/978=39.9% false negative bases	54	McGill0001	McGill0012	41
1.05	0.09192171193647	1/978=0.1% false negative bases	54	McGill0001	McGill0013	42
1.05	0.09192171193647	0/978=0.0% false negative bases	54	McGill0001	McGill0014	43
1.05	0.09192171193647	0/978=0.0% false negative bases	54	McGill0001	McGill0015	44
1.05	0.09192171193647	0/978=0.0% false negative bases	54	McGill0001	McGill0016	45
1.05	0.09192171193647	0/978=0.0% false negative bases	54	McGill0002	McGill0012	46
1.05	0.09192171193647	0/978=0.0% false negative bases	54	McGill0002	McGill0013	47
1.05	0.09192171193647	0/978=0.0% false negative bases	54	McGill0002	McGill0014	48
1.05	0.09192171193647	0/978=0.0% false negative bases	54	McGill0002	McGill0015	49
1.05	0.09192171193647	0/978=0.0% false negative bases	54	McGill0002	McGill0016	50
1.05	0.09192171193647	904/978=92.4% false negative bases	58	McGill0001	McGill0012	41
1.05	0.09192171193647	766/978=78.3% false negative bases	58	McGill0001	McGill0013	42
1.05	0.09192171193647	271/978=27.7% false negative bases	58	McGill0001	McGill0014	43
1.05	0.09192171193647	376/978=38.4% false negative bases	58	McGill0001	McGill0015	44
1.05	0.09192171193647	432/978=44.2% false negative bases	58	McGill0001	McGill0016	45
1.05	0.09192171193647	186/978=19.0% false negative bases	58	McGill0002	McGill0012	46
1.05	0.09192171193647	0/978=0.0% false negative bases	58	McGill0002	McGill0013	47
1.05	0.09192171193647	0/978=0.0% false negative bases	58	McGill0002	McGill0014	48
1.05	0.09192171193647	0/978=0.0% false negative bases	58	McGill0002	McGill0015	49
1.05	0.09192171193647	0/978=0.0% false negative bases	58	McGill0002	McGill0016	50
1.05	0.09192171193647	977/978=99.9% false negative bases	62	McGill0001	McGill0012	41
1.05	0.09192171193647	977/978=99.9% false negative bases	62	McGill0001	McGill0013	42
1.05	0.09192171193647	969/978=99.1% false negative bases	62	McGill0001	McGill0014	43
1.05	0.09192171193647	822/978=84.0% false negative bases	62	McGill0001	McGill0015	44
1.05	0.09192171193647	942/978=96.3% false negative bases	62	McGill0001	McGill0016	45
1.05	0.09192171193647	691/978=70.7% false negative bases	62	McGill0002	McGill0012	46
1.05	0.09192171193647	805/978=82.3% false negative bases	62	McGill0002	McGill0013	47
1.05	0.09192171193647	138/978=14.1% false negative bases	62	McGill0002	McGill0014	48
1.05	0.09192171193647	362/978=37.0% false negative bases	62	McGill0002	McGill0015	49
1.05	0.09192171193647	352/978=36.0% false negative bases	62	McGill0002	McGill0016	50
1.05	0.09192171193647	978/978=100.0% false negative bases	67	McGill0001	McGill0012	41
1.05	0.09192171193647	978/978=100.0% false negative bases	67	McGill0001	McGill0013	42
1.05	0.09192171193647	978/978=100.0% false negative bases	67	McGill0001	McGill0014	43
1.05	0.09192171193647	978/978=100.0% false negative bases	67	McGill0001	McGill0015	44
1.05	0.09192171193647	978/978=100.0% false negative bases	67	McGill0001	McGill0016	45
1.05	0.09192171193647	977/978=99.9% false negative bases	67	McGill0002	McGill0012	46
1.05	0.09192171193647	978/978=100.0% false negative bases	67	McGill0002	McGill0013	47
1.05	0.09192171193647	970/978=99.2% false negative bases	67	McGill0002	McGill0014	48
1.05	0.09192171193647	821/978=83.9% false negative bases	67	McGill0002	McGill0015	49
1.05	0.09192171193647	977/978=99.9% false negative bases	67	McGill0002	McGill0016	50
1.05	0.09192171193647	978/978=100.0% false negative bases	71	McGill0001	McGill0012	41
1.05	0.09192171193647	978/978=100.0% false negative bases	71	McGill0001	McGill0013	42
1.05	0.09192171193647	978/978=100.0% false negative bases	71	McGill0001	McGill0014	43
1.05	0.09192171193647	978/978=100.0% false negative bases	71	McGill0001	McGill0015	44
1.05	0.09192171193647	978/978=100.0% false negative bases	71	McGill0001	McGill0016	45
1.05	0.09192171193647	978/978=100.0% false negative bases	71	McGill0002	McGill0012	46
1.05	0.09192171193647	978/978=100.0% false negative bases	71	McGill0002	McGill0013	47
1.05	0.09192171193647	977/978=99.9% false negative bases	71	McGill0002	McGill0014	48
1.05	0.09192171193647	821/978=83.9% false negative bases	71	McGill0002	McGill0015	49
1.05	0.09192171193647	978/978=100.0% false negative bases	71	McGill0002	McGill0016	50
1.05	0.09192171193647	978/978=100.0% false negative bases	75	McGill0001	McGill0012	41
1.05	0.09192171193647	978/978=100.0% false negative bases	75	McGill0001	McGill0013	42
1.05	0.09192171193647	978/978=100.0% false negative bases	75	McGill0001	McGill0014	43
1.05	0.09192171193647	978/978=100.0% false negative bases	75	McGill0001	McGill0015	44
1.05	0.09192171193647	978/978=100.0% false negative bases	75	McGill0001	McGill0016	45
1.05	0.09192171193647	978/978=100.0% false negative bases	75	McGill0002	McGill0012	46
1.05	0.09192171193647	978/978=100.0% false negative bases	75	McGill0002	McGill0013	47
1.05	0.09192171193647	978/978=100.0% false negative bases	75	McGill0002	McGill0014	48
1.05	0.09192171193647	962/978=98.4% false negative bases	75	McGill0002	McGill0015	49
1.05	0.09192171193647	978/978=100.0% false negative bases	75	McGill0002	McGill0016	50
1.05	0.09192171193647	978/978=100.0% false negative bases	79	McGill0001	McGill0012	41
1.05	0.09192171193647	978/978=100.0% false negative bases	79	McGill0001	McGill0013	42
1.05	0.09192171193647	978/978=100.0% false negative bases	79	McGill0001	McGill0014	43
1.05	0.09192171193647	978/978=100.0% false negative bases	79	McGill0001	McGill0015	44
1.05	0.09192171193647	978/978=100.0% false negative bases	79	McGill0001	McGill0016	45
1.05	0.09192171193647	978/978=100.0% false negative bases	79	McGill0002	McGill0012	46
1.05	0.09192171193647	978/978=100.0% false negative bases	79	McGill0002	McGill0013	47
1.05	0.09192171193647	978/978=100.0% false negative bases	79	McGill0002	McGill0014	48
1.05	0.09192171193647	976/978=99.8% false negative bases	79	McGill0002	McGill0015	49
1.05	0.09192171193647	978/978=100.0% false negative bases	79	McGill0002	McGill0016	50
1.05	0.09192171193647	978/978=100.0% false negative bases	83	McGill0001	McGill0012	41
1.05	0.09192171193647	978/978=100.0% false negative bases	83	McGill0001	McGill0013	42
1.05	0.09192171193647	978/978=100.0% false negative bases	83	McGill0001	McGill0014	43
1.05	0.09192171193647	978/978=100.0% false negative bases	83	McGill0001	McGill0015	44
1.05	0.09192171193647	978/978=100.0% false negative bases	83	McGill0001	McGill0016	45
1.05	0.09192171193647	978/978=100.0% false negative bases	83	McGill0002	McGill0012	46
1.05	0.09192171193647	978/978=100.0% false negative bases	83	McGill0002	McGill0013	47
1.05	0.09192171193647	978/978=100.0% false negative bases	83	McGill0002	McGill0014	48
1.05	0.09192171193647	978/978=100.0% false negative bases	83	McGill0002	McGill0015	49
1.05	0.09192171193647	978/978=100.0% false negative bases	83	McGill0002	McGill0016	50
1.05	0.09192171193647	978/978=100.0% false negative bases	87	McGill0001	McGill0012	41
1.05	0.09192171193647	978/978=100.0% false negative bases	87	McGill0001	McGill0013	42
1.05	0.09192171193647	978/978=100.0% false negative bases	87	McGill0001	McGill0014	43
1.05	0.09192171193647	978/978=100.0% false negative bases	87	McGill0001	McGill0015	44
1.05	0.09192171193647	978/978=100.0% false negative bases	87	McGill0001	McGill0016	45
1.05	0.09192171193647	978/978=100.0% false negative bases	87	McGill0002	McGill0012	46
1.05	0.09192171193647	978/978=100.0% false negative bases	87	McGill0002	McGill0013	47
1.05	0.09192171193647	978/978=100.0% false negative bases	87	McGill0002	McGill0014	48
1.05	0.09192171193647	978/978=100.0% false negative bases	87	McGill0002	McGill0015	49
1.05	0.09192171193647	978/978=100.0% false negative bases	87	McGill0002	McGill0016	50
1.05	0.09192171193647	978/978=100.0% false negative bases	91	McGill0001	McGill0012	41
1.05	0.09192171193647	978/978=100.0% false negative bases	91	McGill0001	McGill0013	42
1.05	0.09192171193647	978/978=100.0% false negative bases	91	McGill0001	McGill0014	43
1.05	0.09192171193647	978/978=100.0% false negative bases	91	McGill0001	McGill0015	44
1.05	0.09192171193647	978/978=100.0% false negative bases	91	McGill0001	McGill0016	45
1.05	0.09192171193647	978/978=100.0% false negative bases	91	McGill0002	McGill0012	46
1.05	0.09192171193647	978/978=100.0% false negative bases	91	McGill0002	McGill0013	47
1.05	0.09192171193647	978/978=100.0% false negative bases	91	McGill0002	McGill0014	48
1.05	0.09192171193647	978/978=100.0% false negative bases	91	McGill0002	McGill0015	49
1.05	0.09192171193647	978/978=100.0% false negative bases	91	McGill0002	McGill0016	50
1.05	0.09192171193647	978/978=100.0% false negative bases	95	McGill0001	McGill0012	41
1.05	0.09192171193647	978/978=100.0% false negative bases	95	McGill0001	McGill0013	42
1.05	0.09192171193647	978/978=100.0% false negative bases	95	McGill0001	McGill0014	43
1.05	0.09192171193647	978/978=100.0% false negative bases	95	McGill0001	McGill0015	44
1.05	0.09192171193647	978/978=100.0% false negative bases	95	McGill0001	McGill0016	45
1.05	0.09192171193647	978/978=100.0% false negative bases	95	McGill0002	McGill0012	46
1.05	0.09192171193647	978/978=100.0% false negative bases	95	McGill0002	McGill0013	47
1.05	0.09192171193647	978/978=100.0% false negative bases	95	McGill0002	McGill0014	48
1.05	0.09192171193647	978/978=100.0% false negative bases	95	McGill0002	McGill0015	49
1.05	0.09192171193647	978/978=100.0% false negative bases	95	McGill0002	McGill0016	50
1.05	0.09192171193647	978/978=100.0% false negative bases	100	McGill0001	McGill0012	41
1.05	0.09192171193647	978/978=100.0% false negative bases	100	McGill0001	McGill0013	42
1.05	0.09192171193647	978/978=100.0% false negative bases	100	McGill0001	McGill0014	43
1.05	0.09192171193647	978/978=100.0% false negative bases	100	McGill0001	McGill0015	44
1.05	0.09192171193647	978/978=100.0% false negative bases	100	McGill0001	McGill0016	45
1.05	0.09192171193647	978/978=100.0% false negative bases	100	McGill0002	McGill0012	46
1.05	0.09192171193647	978/978=100.0% false negative bases	100	McGill0002	McGill0013	47
1.05	0.09192171193647	978/978=100.0% false negative bases	100	McGill0002	McGill0014	48
1.05	0.09192171193647	978/978=100.0% false negative bases	100	McGill0002	McGill0015	49
1.05	0.09192171193647	978/978=100.0% false negative bases	100	McGill0002	McGill0016	50
