group	x	y
1	1.14602865202296	49.9999999999999
1	1.23906239315403	14.1538345266226
1	1.3320961342851	13.9606990986268
1	1.42512987541618	13.2687684735463
1	1.51816361654725	10.2373458791076
1	1.61119735767832	9.21122075673789
1	1.70423109880939	8.34338890601182
1	1.79726483994047	7.87302658537423
1	1.89029858107154	7.52075295901488
1	1.98333232220261	7.23980892020611
1	2.07636606333368	6.77548478482417
1	2.16939980446476	6.31556507352813
1	2.26243354559583	6.04452929138342
1	2.3554672867269	5.79794619629462
1	2.44850102785797	5.63461436269145
1	2.54153476898905	5.48985467968954
1	2.63456851012012	5.22090818699157
1	2.72760225125119	5.09941173969882
1	2.82063599238226	5.0100540965661
1	2.91366973351334	4.92307388001452
1	3.00670347464441	4.82579748446836
1	3.09973721577548	4.73142607806392
1	3.19277095690655	4.50404779533762
1	3.28580469803763	4.25810710435171
1	3.3788384391687	4.06049019920433
1	3.47187218029977	3.87534201523585
1	3.56490592143084	3.67985336890175
1	3.65793966256192	3.50016621025273
1	3.75097340369299	3.36750828689485
1	3.84400714482406	3.21845902134932
1	3.93704088595513	3.05819277791359
1	4.03007462708621	2.93662577244961
1	4.12310836821728	2.82366568298539
1	4.21614210934835	2.71418242859455
1	4.30917585047942	2.6168452172188
1	4.4022095916105	2.53725766663243
1	4.49524333274157	2.46163849653823
1	4.58827707387264	2.39551102419762
1	4.68131081500371	2.21227794841637
1	4.77434455613479	1.92245686504436
1	4.86737829726586	1.73176883135594
1	4.96041203839693	1.57911814685311
1	5.053445779528	1.4400438582507
1	5.14647952065908	1.30506253402439
1	5.23951326179015	1.17825887232101
1	5.33254700292122	1.06501359794714
1	5.4255807440523	0.942884488893142
1	5.51861448518337	0.805437171343583
1	5.61164822631444	0.717234438528188
1	5.70468196744551	0.656925210700281
1	5.79771570857658	0.593765019443354
1	5.89074944970766	0.52732461128057
1	5.98378319083873	0.482995480734373
1	6.0768169319698	0.437468632612165
1	6.16985067310088	0.394730455977016
1	6.26288441423195	0.357300969864872
1	6.35591815536302	0.317136837978365
1	6.44895189649409	0.286071167510413
1	6.54198563762517	0.25400439763397
1	6.63501937875624	0.232769635541952
1	6.72805311988731	0.212303337549111
1	6.82108686101838	0.192623512226344
1	6.91412060214946	0.179155167751314
1	7.00715434328053	0.165686823276285
1	7.1001880844116	0.154971133146517
1	7.19322182554267	0.138356897991189
1	7.28625556667375	0.123512226343528
1	7.37928930780482	0.114172863386391
1	7.47232304893589	0.100802827995121
1	7.56535679006696	0.0954941374721165
1	7.65839053119804	0.0900871378653528
1	7.75142427232911	0.0837953565047551
1	7.84445801346018	0.0762255570552859
1	7.93749175459125	0.0659834037734157
1	8.03052549572233	0.0582169861564279
1	8.1235592368534	0.0421926055036555
1	8.21659297798447	0.0344261878866677
1	8.30962671911554	0.0315752244576469
1	8.40266046024662	0.029019188279904
1	8.49569420137769	0.0222178529296108
1	8.58872794250876	0.0121903263861581
1	8.68176168363983	0.00924105387337792
1	8.77479542477091	0.00766810853322849
1	8.86782916590198	0.00639009044435707
1	8.96086290703305	0.005210381439245
1	9.05389664816412	0.00432559968541094
1	9.1469303892952	0.0037357451828549
1	9.23996413042627	0.00304758159653953
1	9.33299787155734	0.00245772709398349
1	9.42603161268841	0.00216279984270547
1	9.51906535381949	0.00206449075894613
1	9.61209909495056	0.00186787259142745
1	9.70513283608163	0.00127801808887141
1	9.7981665772127	0.000983090837593396
1	9.89120031834378	0.000983090837593396
1	9.98423405947485	0.000983090837593396
1	10.0772678006059	0.000884781753834056
1	10.170301541737	0.000786472670074717
1	10.2633352828681	0.000589854502556038
1	10.3563690239991	0.000393236335037358
