fill	x	y	clickSelects	showSelected2	showSelected3
#F6F4BF	28.377985562715	-4	McGill0001	29	false.positive
#F6F4BF	32.1714064241074	-5	McGill0001	29	false.positive
#F6F4BF	28.3343830240783	-1	McGill0002	29	false.positive
#F6F4BF	28.0243205271063	-2	McGill0002	29	false.positive
#F6F4BF	25.8223923259532	-3	McGill0002	29	false.positive
#F6F4BF	35.9963180078485	-4	McGill0002	29	false.positive
#F6F4BF	34.6422169468534	-5	McGill0002	29	false.positive
#F6F4BF	27.6633884017247	-1	McGill0001	34	false.positive
#F6F4BF	32.4572452885035	-2	McGill0001	34	false.positive
#F6F4BF	29.5479870161329	-3	McGill0001	34	false.positive
#F6F4BF	25.5559323676179	-4	McGill0001	34	false.positive
#F6F4BF	29.8314035172715	-5	McGill0001	34	false.positive
#F6F4BF	27.8281091032411	-1	McGill0002	34	false.positive
#F6F4BF	27.3363693619495	-2	McGill0002	34	false.positive
#F6F4BF	25.1586647933724	-3	McGill0002	34	false.positive
#F6F4BF	33.5933336563151	-4	McGill0002	34	false.positive
#F6F4BF	32.9683639358558	-5	McGill0002	34	false.positive
#F6F4BF	25.340342037692	-1	McGill0001	38	false.positive
#F6F4BF	28.3876750157454	-2	McGill0001	38	false.positive
#F6F4BF	26.7550021801269	-3	McGill0001	38	false.positive
#F6F4BF	23.1989729179788	-4	McGill0001	38	false.positive
#F6F4BF	27.2636984642217	-5	McGill0001	38	false.positive
#F6F4BF	27.15469211763	-1	McGill0002	38	false.positive
#F6F4BF	25.8999079501962	-2	McGill0002	38	false.positive
#F6F4BF	24.3277941960176	-3	McGill0002	38	false.positive
#F6F4BF	32.4015309335788	-4	McGill0002	38	false.positive
#F6F4BF	31.6336417809215	-5	McGill0002	38	false.positive
#F6F4BF	19.7131921903009	-1	McGill0001	42	false.positive
#F6F4BF	21.8036916816046	-2	McGill0001	42	false.positive
#F6F4BF	20.8928830967492	-3	McGill0001	42	false.positive
#F6F4BF	19.9626956058331	-4	McGill0001	42	false.positive
#F6F4BF	22.368102320624	-5	McGill0001	42	false.positive
#F6F4BF	26.217237536941	-1	McGill0002	42	false.positive
#F6F4BF	22.5861150138075	-2	McGill0002	42	false.positive
#F6F4BF	23.4508986967686	-3	McGill0002	42	false.positive
#F6F4BF	28.6638244271111	-4	McGill0002	42	false.positive
#F6F4BF	29.9646334964391	-5	McGill0002	42	false.positive
#F6F4BF	14.3161668523812	-1	McGill0001	46	false.positive
#F6F4BF	16.4575359720944	-2	McGill0001	46	false.positive
#F6F4BF	14.1223777917737	-3	McGill0001	46	false.positive
#F6F4BF	17.2690276633884	-4	McGill0001	46	false.positive
#F6F4BF	15.3311370573131	-5	McGill0001	46	false.positive
#F6F4BF	23.7803400998014	-1	McGill0002	46	false.positive
#F6F4BF	18.2161716971077	-2	McGill0002	46	false.positive
#F6F4BF	21.4839397316022	-3	McGill0002	46	false.positive
#F6F4BF	26.9584806937648	-4	McGill0002	46	false.positive
#F6F4BF	28.5039484521099	-5	McGill0002	46	false.positive
#F6F4BF	7.86056877089288	-1	McGill0001	50	false.positive
#F6F4BF	8.03740128869725	-2	McGill0001	50	false.positive
#F6F4BF	8.20696671672884	-3	McGill0001	50	false.positive
#F6F4BF	11.7775301584226	-4	McGill0001	50	false.positive
#F6F4BF	11.3826849474347	-5	McGill0001	50	false.positive
#F6F4BF	20.0402112300761	-1	McGill0002	50	false.positive
#F6F4BF	13.5143646141175	-2	McGill0002	50	false.positive
#F6F4BF	18.2573518724868	-3	McGill0002	50	false.positive
#F6F4BF	24.1630734945012	-4	McGill0002	50	false.positive
#F6F4BF	25.1344411607965	-5	McGill0002	50	false.positive
#F6F4BF	5.77975873261954	-1	McGill0001	54	false.positive
#F6F4BF	4.66789399738385	-2	McGill0001	54	false.positive
#F6F4BF	5.56416840269367	-3	McGill0001	54	false.positive
#F6F4BF	7.33733830725256	-4	McGill0001	54	false.positive
#F6F4BF	8.06889201104598	-5	McGill0001	54	false.positive
#F6F4BF	12.1142386512281	-1	McGill0002	54	false.positive
#F6F4BF	6.7026791337629	-2	McGill0002	54	false.positive
#F6F4BF	11.3148587762221	-3	McGill0002	54	false.positive
#F6F4BF	19.1076013759023	-4	McGill0002	54	false.positive
#F6F4BF	17.1406424107359	-5	McGill0002	54	false.positive
#F6F4BF	5.41640424398043	-1	McGill0001	58	false.positive
#F6F4BF	4.26820405988082	-2	McGill0001	58	false.positive
#F6F4BF	5.64895111670946	-3	McGill0001	58	false.positive
#F6F4BF	6.46528753451868	-4	McGill0001	58	false.positive
#F6F4BF	7.78305314664987	-5	McGill0001	58	false.positive
#F6F4BF	10.2732425754566	-1	McGill0002	58	false.positive
#F6F4BF	5.72404437769488	-2	McGill0002	58	false.positive
#F6F4BF	9.18802383605445	-3	McGill0002	58	false.positive
#F6F4BF	13.8365389273776	-4	McGill0002	58	false.positive
#F6F4BF	13.075916864493	-5	McGill0002	58	false.positive
#F6F4BF	6.14311322125866	-1	McGill0001	62	false.positive
#F6F4BF	4.60249018942881	-2	McGill0001	62	false.positive
#F6F4BF	6.83106438641539	-3	McGill0001	62	false.positive
#F6F4BF	5.93478998110557	-4	McGill0001	62	false.positive
#F6F4BF	8.3450414224117	-5	McGill0001	62	false.positive
#F6F4BF	11.8865365050143	-1	McGill0002	62	false.positive
#F6F4BF	5.85242963034737	-2	McGill0002	62	false.positive
#F6F4BF	11.0605106341747	-3	McGill0002	62	false.positive
#F6F4BF	14.5075335497311	-4	McGill0002	62	false.positive
#F6F4BF	13.9503900004845	-5	McGill0002	62	false.positive
#F6F4BF	7.29615813187346	-1	McGill0001	67	false.positive
#F6F4BF	5.18870209776658	-2	McGill0001	67	false.positive
#F6F4BF	7.24044377694879	-3	McGill0001	67	false.positive
#F6F4BF	5.90572162201444	-4	McGill0001	67	false.positive
#F6F4BF	8.20938907998644	-5	McGill0001	67	false.positive
#F6F4BF	13.4683397122232	-1	McGill0002	67	false.positive
#F6F4BF	7.25255559323676	-2	McGill0002	67	false.positive
#F6F4BF	12.9451092485829	-3	McGill0002	67	false.positive
#F6F4BF	14.7328133326874	-4	McGill0002	67	false.positive
#F6F4BF	14.4857322804128	-5	McGill0002	67	false.positive
#F6F4BF	8.36684269173005	-1	McGill0001	71	false.positive
#F6F4BF	5.45516205610193	-2	McGill0001	71	false.positive
#F6F4BF	7.51901555157211	-3	McGill0001	71	false.positive
#F6F4BF	5.89845453224166	-4	McGill0001	71	false.positive
#F6F4BF	7.92112785233274	-5	McGill0001	71	false.positive
#F6F4BF	14.1974710527591	-1	McGill0002	71	false.positive
#F6F4BF	8.97001114287098	-2	McGill0002	71	false.positive
#F6F4BF	13.9843030860908	-3	McGill0002	71	false.positive
#F6F4BF	14.5705149944286	-4	McGill0002	71	false.positive
#F6F4BF	15.1107020008721	-5	McGill0002	71	false.positive
#F6F4BF	8.70839591105082	-1	McGill0001	75	false.positive
#F6F4BF	5.73857855724044	-2	McGill0001	75	false.positive
#F6F4BF	7.86299113415048	-3	McGill0001	75	false.positive
#F6F4BF	5.78944818564992	-4	McGill0001	75	false.positive
#F6F4BF	7.76125187733153	-5	McGill0001	75	false.positive
#F6F4BF	14.9387142095829	-1	McGill0002	75	false.positive
#F6F4BF	10.4839881788673	-2	McGill0002	75	false.positive
#F6F4BF	15.0719441887505	-3	McGill0002	75	false.positive
#F6F4BF	14.6892107940507	-4	McGill0002	75	false.positive
#F6F4BF	15.3069134247372	-5	McGill0002	75	false.positive
#F6F4BF	8.81013516786977	-1	McGill0001	79	false.positive
#F6F4BF	5.85242963034737	-2	McGill0001	79	false.positive
#F6F4BF	7.76367424058912	-3	McGill0001	79	false.positive
#F6F4BF	5.51814350079938	-4	McGill0001	79	false.positive
#F6F4BF	7.66193498377017	-5	McGill0001	79	false.positive
#F6F4BF	15.0913230948113	-1	McGill0002	79	false.positive
#F6F4BF	10.9224359284918	-2	McGill0002	79	false.positive
#F6F4BF	15.2366648902669	-3	McGill0002	79	false.positive
#F6F4BF	14.5705149944286	-4	McGill0002	79	false.positive
#F6F4BF	14.6989002470811	-5	McGill0002	79	false.positive
#F6F4BF	8.36199796521486	-1	McGill0001	83	false.positive
#F6F4BF	5.48423041519306	-2	McGill0001	83	false.positive
#F6F4BF	7.33249358073737	-3	McGill0001	83	false.positive
#F6F4BF	5.15721137541786	-4	McGill0001	83	false.positive
#F6F4BF	7.1944188750545	-5	McGill0001	83	false.positive
#F6F4BF	14.4808875538976	-1	McGill0002	83	false.positive
#F6F4BF	9.62647158567899	-2	McGill0002	83	false.positive
#F6F4BF	14.3670364807907	-3	McGill0002	83	false.positive
#F6F4BF	13.8074705682864	-4	McGill0002	83	false.positive
#F6F4BF	13.5579671527542	-5	McGill0002	83	false.positive
#F6F4BF	7.90659367278717	-1	McGill0001	87	false.positive
#F6F4BF	5.44305023981396	-2	McGill0001	87	false.positive
#F6F4BF	7.0733007121748	-3	McGill0001	87	false.positive
#F6F4BF	5.14509955912989	-4	McGill0001	87	false.positive
#F6F4BF	7.1120585242963	-5	McGill0001	87	false.positive
#F6F4BF	13.5192093406327	-1	McGill0002	87	false.positive
#F6F4BF	8.90218497165835	-2	McGill0002	87	false.positive
#F6F4BF	13.088028680781	-3	McGill0002	87	false.positive
#F6F4BF	12.9935565137348	-4	McGill0002	87	false.positive
#F6F4BF	12.3831209728211	-5	McGill0002	87	false.positive
#F6F4BF	7.92112785233274	-1	McGill0001	91	false.positive
#F6F4BF	5.39944770117727	-2	McGill0001	91	false.positive
#F6F4BF	6.93764836974953	-3	McGill0001	91	false.positive
#F6F4BF	4.99733540041665	-4	McGill0001	91	false.positive
#F6F4BF	7.04907707959886	-5	McGill0001	91	false.positive
#F6F4BF	12.2620028099414	-1	McGill0002	91	false.positive
#F6F4BF	8.55820938907999	-2	McGill0002	91	false.positive
#F6F4BF	12.2862264425173	-3	McGill0002	91	false.positive
#F6F4BF	12.4703260500945	-4	McGill0002	91	false.positive
#F6F4BF	11.5038031103144	-5	McGill0002	91	false.positive
#F6F4BF	8.01560001937891	-1	McGill0001	95	false.positive
#F6F4BF	5.38975824814689	-2	McGill0001	95	false.positive
#F6F4BF	6.68572259095974	-3	McGill0001	95	false.positive
#F6F4BF	4.86410542124897	-4	McGill0001	95	false.positive
#F6F4BF	7.00789690421976	-5	McGill0001	95	false.positive
#F6F4BF	11.4723123879657	-1	McGill0002	95	false.positive
#F6F4BF	8.42013468339712	-2	McGill0002	95	false.positive
#F6F4BF	11.7678407053922	-3	McGill0002	95	false.positive
#F6F4BF	11.8138656072865	-4	McGill0002	95	false.positive
#F6F4BF	10.5130565379584	-5	McGill0002	95	false.positive
#F6F4BF	8.16094181483455	-1	McGill0001	100	false.positive
#F6F4BF	5.5108764110266	-2	McGill0001	100	false.positive
#F6F4BF	6.68814495421733	-3	McGill0001	100	false.positive
#F6F4BF	4.89801850685529	-4	McGill0001	100	false.positive
#F6F4BF	7.1120585242963	-5	McGill0001	100	false.positive
#F6F4BF	11.2397655152367	-1	McGill0002	100	false.positive
#F6F4BF	8.48069376483698	-2	McGill0002	100	false.positive
#F6F4BF	10.7552928637178	-3	McGill0002	100	false.positive
#F6F4BF	11.4602005716777	-4	McGill0002	100	false.positive
#F6F4BF	9.73063320575553	-5	McGill0002	100	false.positive
#FF7D7D	0.102249488752556	-1	McGill0001	50	false.negative
#FF7D7D	39.8773006134969	-1	McGill0001	54	false.negative
#FF7D7D	0.102249488752556	-2	McGill0001	54	false.negative
#FF7D7D	92.4335378323108	-1	McGill0001	58	false.negative
#FF7D7D	78.3231083844581	-2	McGill0001	58	false.negative
#FF7D7D	27.7096114519427	-3	McGill0001	58	false.negative
#FF7D7D	38.4458077709611	-4	McGill0001	58	false.negative
#FF7D7D	44.1717791411043	-5	McGill0001	58	false.negative
#FF7D7D	19.0184049079755	-1	McGill0002	58	false.negative
#FF7D7D	99.8977505112475	-1	McGill0001	62	false.negative
#FF7D7D	99.8977505112475	-2	McGill0001	62	false.negative
#FF7D7D	99.079754601227	-3	McGill0001	62	false.negative
#FF7D7D	84.0490797546012	-4	McGill0001	62	false.negative
#FF7D7D	96.319018404908	-5	McGill0001	62	false.negative
#FF7D7D	70.6543967280164	-1	McGill0002	62	false.negative
#FF7D7D	82.3108384458078	-2	McGill0002	62	false.negative
#FF7D7D	14.1104294478528	-3	McGill0002	62	false.negative
#FF7D7D	37.0143149284254	-4	McGill0002	62	false.negative
#FF7D7D	35.9918200408998	-5	McGill0002	62	false.negative
#FF7D7D	100	-1	McGill0001	67	false.negative
#FF7D7D	100	-2	McGill0001	67	false.negative
#FF7D7D	100	-3	McGill0001	67	false.negative
#FF7D7D	100	-4	McGill0001	67	false.negative
#FF7D7D	100	-5	McGill0001	67	false.negative
#FF7D7D	99.8977505112475	-1	McGill0002	67	false.negative
#FF7D7D	100	-2	McGill0002	67	false.negative
#FF7D7D	99.1820040899795	-3	McGill0002	67	false.negative
#FF7D7D	83.9468302658487	-4	McGill0002	67	false.negative
#FF7D7D	99.8977505112475	-5	McGill0002	67	false.negative
#FF7D7D	100	-1	McGill0001	71	false.negative
#FF7D7D	100	-2	McGill0001	71	false.negative
#FF7D7D	100	-3	McGill0001	71	false.negative
#FF7D7D	100	-4	McGill0001	71	false.negative
#FF7D7D	100	-5	McGill0001	71	false.negative
#FF7D7D	100	-1	McGill0002	71	false.negative
#FF7D7D	100	-2	McGill0002	71	false.negative
#FF7D7D	99.8977505112475	-3	McGill0002	71	false.negative
#FF7D7D	83.9468302658487	-4	McGill0002	71	false.negative
#FF7D7D	100	-5	McGill0002	71	false.negative
#FF7D7D	100	-1	McGill0001	75	false.negative
#FF7D7D	100	-2	McGill0001	75	false.negative
#FF7D7D	100	-3	McGill0001	75	false.negative
#FF7D7D	100	-4	McGill0001	75	false.negative
#FF7D7D	100	-5	McGill0001	75	false.negative
#FF7D7D	100	-1	McGill0002	75	false.negative
#FF7D7D	100	-2	McGill0002	75	false.negative
#FF7D7D	100	-3	McGill0002	75	false.negative
#FF7D7D	98.3640081799591	-4	McGill0002	75	false.negative
#FF7D7D	100	-5	McGill0002	75	false.negative
#FF7D7D	100	-1	McGill0001	79	false.negative
#FF7D7D	100	-2	McGill0001	79	false.negative
#FF7D7D	100	-3	McGill0001	79	false.negative
#FF7D7D	100	-4	McGill0001	79	false.negative
#FF7D7D	100	-5	McGill0001	79	false.negative
#FF7D7D	100	-1	McGill0002	79	false.negative
#FF7D7D	100	-2	McGill0002	79	false.negative
#FF7D7D	100	-3	McGill0002	79	false.negative
#FF7D7D	99.7955010224949	-4	McGill0002	79	false.negative
#FF7D7D	100	-5	McGill0002	79	false.negative
#FF7D7D	100	-1	McGill0001	83	false.negative
#FF7D7D	100	-2	McGill0001	83	false.negative
#FF7D7D	100	-3	McGill0001	83	false.negative
#FF7D7D	100	-4	McGill0001	83	false.negative
#FF7D7D	100	-5	McGill0001	83	false.negative
#FF7D7D	100	-1	McGill0002	83	false.negative
#FF7D7D	100	-2	McGill0002	83	false.negative
#FF7D7D	100	-3	McGill0002	83	false.negative
#FF7D7D	100	-4	McGill0002	83	false.negative
#FF7D7D	100	-5	McGill0002	83	false.negative
#FF7D7D	100	-1	McGill0001	87	false.negative
#FF7D7D	100	-2	McGill0001	87	false.negative
#FF7D7D	100	-3	McGill0001	87	false.negative
#FF7D7D	100	-4	McGill0001	87	false.negative
#FF7D7D	100	-5	McGill0001	87	false.negative
#FF7D7D	100	-1	McGill0002	87	false.negative
#FF7D7D	100	-2	McGill0002	87	false.negative
#FF7D7D	100	-3	McGill0002	87	false.negative
#FF7D7D	100	-4	McGill0002	87	false.negative
#FF7D7D	100	-5	McGill0002	87	false.negative
#FF7D7D	100	-1	McGill0001	91	false.negative
#FF7D7D	100	-2	McGill0001	91	false.negative
#FF7D7D	100	-3	McGill0001	91	false.negative
#FF7D7D	100	-4	McGill0001	91	false.negative
#FF7D7D	100	-5	McGill0001	91	false.negative
#FF7D7D	100	-1	McGill0002	91	false.negative
#FF7D7D	100	-2	McGill0002	91	false.negative
#FF7D7D	100	-3	McGill0002	91	false.negative
#FF7D7D	100	-4	McGill0002	91	false.negative
#FF7D7D	100	-5	McGill0002	91	false.negative
#FF7D7D	100	-1	McGill0001	95	false.negative
#FF7D7D	100	-2	McGill0001	95	false.negative
#FF7D7D	100	-3	McGill0001	95	false.negative
#FF7D7D	100	-4	McGill0001	95	false.negative
#FF7D7D	100	-5	McGill0001	95	false.negative
#FF7D7D	100	-1	McGill0002	95	false.negative
#FF7D7D	100	-2	McGill0002	95	false.negative
#FF7D7D	100	-3	McGill0002	95	false.negative
#FF7D7D	100	-4	McGill0002	95	false.negative
#FF7D7D	100	-5	McGill0002	95	false.negative
#FF7D7D	100	-1	McGill0001	100	false.negative
#FF7D7D	100	-2	McGill0001	100	false.negative
#FF7D7D	100	-3	McGill0001	100	false.negative
#FF7D7D	100	-4	McGill0001	100	false.negative
#FF7D7D	100	-5	McGill0001	100	false.negative
#FF7D7D	100	-1	McGill0002	100	false.negative
#FF7D7D	100	-2	McGill0002	100	false.negative
#FF7D7D	100	-3	McGill0002	100	false.negative
#FF7D7D	100	-4	McGill0002	100	false.negative
#FF7D7D	100	-5	McGill0002	100	false.negative
