fill	x	y	clickSelects	showSelected2	showSelected3
#F6F4BF	2.22571765631144	5	McGill0004	50	false.positive
#F6F4BF	0.0314589068029886	5	McGill0005	50	false.positive
#F6F4BF	4.80534801415651	5	McGill0006	50	false.positive
#F6F4BF	0.196618167518679	5	McGill0007	50	false.positive
#F6F4BF	0.00786472670074715	5	McGill0008	50	false.positive
#F6F4BF	0.204482894219426	5	McGill0009	50	false.positive
#F6F4BF	0.5505308690523	5	McGill0010	50	false.positive
#F6F4BF	0.133700353912702	5	McGill0011	50	false.positive
#F6F4BF	0.0157294534014943	1	McGill0004	54	false.positive
#F6F4BF	0.212347620920173	1	McGill0006	54	false.positive
#F6F4BF	0.00786472670074715	1	McGill0008	54	false.positive
#F6F4BF	0.235941801022415	1	McGill0009	54	false.positive
#F6F4BF	0.00786472670074715	1	McGill0010	54	false.positive
#F6F4BF	0.0157294534014943	1	McGill0011	54	false.positive
#F6F4BF	0.0393236335037357	2	McGill0006	54	false.positive
#F6F4BF	0.0235941801022415	2	McGill0007	54	false.positive
#F6F4BF	0.0314589068029886	2	McGill0008	54	false.positive
#F6F4BF	0.0471883602044829	2	McGill0009	54	false.positive
#F6F4BF	0.0314589068029886	2	McGill0010	54	false.positive
#F6F4BF	1.6515926071569	2	McGill0011	54	false.positive
#F6F4BF	3.64136846244593	3	McGill0005	54	false.positive
#F6F4BF	1.02241447109713	3	McGill0006	54	false.positive
#F6F4BF	0.0865119937082186	3	McGill0008	54	false.positive
#F6F4BF	0.00786472670074715	3	McGill0009	54	false.positive
#F6F4BF	0.0235941801022415	3	McGill0010	54	false.positive
#F6F4BF	0.0393236335037357	3	McGill0011	54	false.positive
#F6F4BF	2.82343688556823	4	McGill0004	54	false.positive
#F6F4BF	10.7825403067243	4	McGill0006	54	false.positive
#F6F4BF	0.0707825403067244	4	McGill0007	54	false.positive
#F6F4BF	0.0235941801022415	4	McGill0008	54	false.positive
#F6F4BF	0.464018875344082	4	McGill0009	54	false.positive
#F6F4BF	3.77506881635863	4	McGill0010	54	false.positive
#F6F4BF	0.0235941801022415	4	McGill0011	54	false.positive
#F6F4BF	1.32913881242627	5	McGill0004	54	false.positive
#F6F4BF	3.00432559968541	5	McGill0006	54	false.positive
#F6F4BF	0.0786472670074715	5	McGill0007	54	false.positive
#F6F4BF	0.180888714117184	5	McGill0009	54	false.positive
#F6F4BF	0.424695241840346	5	McGill0010	54	false.positive
#F6F4BF	0.0707825403067244	5	McGill0011	54	false.positive
#F6F4BF	0.0865119937082186	1	McGill0006	58	false.positive
#F6F4BF	0.173023987416437	1	McGill0009	58	false.positive
#F6F4BF	0.00786472670074715	1	McGill0011	58	false.positive
#F6F4BF	0.0471883602044829	2	McGill0006	58	false.positive
#F6F4BF	0.0157294534014943	2	McGill0007	58	false.positive
#F6F4BF	0.0235941801022415	2	McGill0008	58	false.positive
#F6F4BF	0.0157294534014943	2	McGill0009	58	false.positive
#F6F4BF	0.00786472670074715	2	McGill0010	58	false.positive
#F6F4BF	1.17184427841133	2	McGill0011	58	false.positive
#F6F4BF	3.15375540699961	3	McGill0005	58	false.positive
#F6F4BF	0.857255210381439	3	McGill0006	58	false.positive
#F6F4BF	0.0393236335037357	3	McGill0008	58	false.positive
#F6F4BF	0.00786472670074715	3	McGill0009	58	false.positive
#F6F4BF	0.0393236335037357	3	McGill0011	58	false.positive
#F6F4BF	1.73023987416437	4	McGill0004	58	false.positive
#F6F4BF	8.50176956350767	4	McGill0006	58	false.positive
#F6F4BF	0.00786472670074715	4	McGill0007	58	false.positive
#F6F4BF	0.0865119937082186	4	McGill0009	58	false.positive
#F6F4BF	2.69760125835627	4	McGill0010	58	false.positive
#F6F4BF	0.00786472670074715	4	McGill0011	58	false.positive
#F6F4BF	0.849390483680692	5	McGill0004	58	false.positive
#F6F4BF	1.39992135273299	5	McGill0006	58	false.positive
#F6F4BF	0.0393236335037357	5	McGill0007	58	false.positive
#F6F4BF	0.141565080613449	5	McGill0009	58	false.positive
#F6F4BF	0.251671254423909	5	McGill0010	58	false.positive
#F6F4BF	0.0235941801022415	5	McGill0011	58	false.positive
#F6F4BF	0.0471883602044829	1	McGill0006	62	false.positive
#F6F4BF	0.0629178136059772	1	McGill0009	62	false.positive
#F6F4BF	0.00786472670074715	1	McGill0011	62	false.positive
#F6F4BF	0.0471883602044829	2	McGill0006	62	false.positive
#F6F4BF	0.00786472670074715	2	McGill0007	62	false.positive
#F6F4BF	0.0157294534014943	2	McGill0008	62	false.positive
#F6F4BF	0.00786472670074715	2	McGill0009	62	false.positive
#F6F4BF	0.00786472670074715	2	McGill0010	62	false.positive
#F6F4BF	0.770743216673221	2	McGill0011	62	false.positive
#F6F4BF	2.25717656311443	3	McGill0005	62	false.positive
#F6F4BF	0.865119937082186	3	McGill0006	62	false.positive
#F6F4BF	0.0157294534014943	3	McGill0008	62	false.positive
#F6F4BF	0.00786472670074715	3	McGill0009	62	false.positive
#F6F4BF	0.05505308690523	3	McGill0011	62	false.positive
#F6F4BF	0.928037750688163	4	McGill0004	62	false.positive
#F6F4BF	6.30751081399921	4	McGill0006	62	false.positive
#F6F4BF	0.0235941801022415	4	McGill0009	62	false.positive
#F6F4BF	2.41447109712937	4	McGill0010	62	false.positive
#F6F4BF	0.00786472670074715	4	McGill0011	62	false.positive
#F6F4BF	0.432559968541093	5	McGill0004	62	false.positive
#F6F4BF	0.448289421942588	5	McGill0006	62	false.positive
#F6F4BF	0.0235941801022415	5	McGill0007	62	false.positive
#F6F4BF	0.0471883602044829	5	McGill0009	62	false.positive
#F6F4BF	0.0235941801022415	1	McGill0006	67	false.positive
#F6F4BF	0.0314589068029886	1	McGill0009	67	false.positive
#F6F4BF	0.0314589068029886	2	McGill0006	67	false.positive
#F6F4BF	0.00786472670074715	2	McGill0007	67	false.positive
#F6F4BF	0.0157294534014943	2	McGill0008	67	false.positive
#F6F4BF	0.00786472670074715	2	McGill0009	67	false.positive
#F6F4BF	0.27526543452615	2	McGill0011	67	false.positive
#F6F4BF	1.42351553283523	3	McGill0005	67	false.positive
#F6F4BF	0.802202123476209	3	McGill0006	67	false.positive
#F6F4BF	0.00786472670074715	3	McGill0008	67	false.positive
#F6F4BF	0.0786472670074715	3	McGill0011	67	false.positive
#F6F4BF	0.267400707825403	4	McGill0004	67	false.positive
#F6F4BF	4.19976405819898	4	McGill0006	67	false.positive
#F6F4BF	1.53362170664569	4	McGill0010	67	false.positive
#F6F4BF	0.00786472670074715	4	McGill0011	67	false.positive
#F6F4BF	0.204482894219426	5	McGill0004	67	false.positive
#F6F4BF	0.322453794730633	5	McGill0006	67	false.positive
#F6F4BF	0.0157294534014943	5	McGill0007	67	false.positive
#F6F4BF	0.0235941801022415	5	McGill0009	67	false.positive
#F6F4BF	0.00786472670074715	1	McGill0006	71	false.positive
#F6F4BF	0.0235941801022415	1	McGill0009	71	false.positive
#F6F4BF	0.0235941801022415	2	McGill0006	71	false.positive
#F6F4BF	0.00786472670074715	2	McGill0007	71	false.positive
#F6F4BF	0.00786472670074715	2	McGill0009	71	false.positive
#F6F4BF	0.149429807314196	2	McGill0011	71	false.positive
#F6F4BF	0.849390483680692	3	McGill0005	71	false.positive
#F6F4BF	0.739284309870232	3	McGill0006	71	false.positive
#F6F4BF	0.00786472670074715	3	McGill0008	71	false.positive
#F6F4BF	0.0865119937082186	3	McGill0011	71	false.positive
#F6F4BF	0.0235941801022415	4	McGill0004	71	false.positive
#F6F4BF	3.04364923318915	4	McGill0006	71	false.positive
#F6F4BF	1.18757373181282	4	McGill0010	71	false.positive
#F6F4BF	0.00786472670074715	4	McGill0011	71	false.positive
#F6F4BF	0.117970900511207	5	McGill0004	71	false.positive
#F6F4BF	0.283130161226897	5	McGill0006	71	false.positive
#F6F4BF	0.00786472670074715	5	McGill0007	71	false.positive
#F6F4BF	0.0235941801022415	5	McGill0009	71	false.positive
#F6F4BF	0.00786472670074715	5	McGill0011	71	false.positive
#F6F4BF	0.00786472670074715	1	McGill0009	75	false.positive
#F6F4BF	0.00786472670074715	2	McGill0006	75	false.positive
#F6F4BF	0.00786472670074715	2	McGill0007	75	false.positive
#F6F4BF	0.00786472670074715	2	McGill0009	75	false.positive
#F6F4BF	0.0471883602044829	2	McGill0011	75	false.positive
#F6F4BF	0.416830515139599	3	McGill0005	75	false.positive
#F6F4BF	0.621313409359025	3	McGill0006	75	false.positive
#F6F4BF	0.0865119937082186	3	McGill0011	75	false.positive
#F6F4BF	2.09201730239874	4	McGill0006	75	false.positive
#F6F4BF	0.723554856468738	4	McGill0010	75	false.positive
#F6F4BF	0.00786472670074715	4	McGill0011	75	false.positive
#F6F4BF	0.05505308690523	5	McGill0004	75	false.positive
#F6F4BF	0.235941801022415	5	McGill0006	75	false.positive
#F6F4BF	0.00786472670074715	5	McGill0007	75	false.positive
#F6F4BF	0.0235941801022415	5	McGill0009	75	false.positive
#F6F4BF	0.00786472670074715	5	McGill0011	75	false.positive
#F6F4BF	0.00786472670074715	1	McGill0009	79	false.positive
#F6F4BF	0.00786472670074715	2	McGill0006	79	false.positive
#F6F4BF	0.00786472670074715	2	McGill0007	79	false.positive
#F6F4BF	0.00786472670074715	2	McGill0009	79	false.positive
#F6F4BF	0.0157294534014943	2	McGill0011	79	false.positive
#F6F4BF	0.173023987416437	3	McGill0005	79	false.positive
#F6F4BF	0.487613055446323	3	McGill0006	79	false.positive
#F6F4BF	0.0707825403067244	3	McGill0011	79	false.positive
#F6F4BF	0.983090837593394	4	McGill0006	79	false.positive
#F6F4BF	0.00786472670074715	4	McGill0011	79	false.positive
#F6F4BF	0.0157294534014943	5	McGill0004	79	false.positive
#F6F4BF	0.196618167518679	5	McGill0006	79	false.positive
#F6F4BF	0.00786472670074715	5	McGill0007	79	false.positive
#F6F4BF	0.0235941801022415	5	McGill0009	79	false.positive
#F6F4BF	0.00786472670074715	5	McGill0011	79	false.positive
#F6F4BF	0.00786472670074715	2	McGill0006	83	false.positive
#F6F4BF	0.0865119937082186	3	McGill0005	83	false.positive
#F6F4BF	0.290994887927645	3	McGill0006	83	false.positive
#F6F4BF	0.0471883602044829	3	McGill0011	83	false.positive
#F6F4BF	0.0157294534014943	4	McGill0006	83	false.positive
#F6F4BF	0.141565080613449	5	McGill0006	83	false.positive
#F6F4BF	0.0235941801022415	5	McGill0009	83	false.positive
#F6F4BF	0.00786472670074715	2	McGill0006	87	false.positive
#F6F4BF	0.05505308690523	3	McGill0005	87	false.positive
#F6F4BF	0.117970900511207	3	McGill0006	87	false.positive
#F6F4BF	0.00786472670074715	3	McGill0011	87	false.positive
#F6F4BF	0.00786472670074715	4	McGill0006	87	false.positive
#F6F4BF	0.0786472670074715	5	McGill0006	87	false.positive
#F6F4BF	0.0235941801022415	5	McGill0009	87	false.positive
#F6F4BF	0.00786472670074715	2	McGill0006	91	false.positive
#F6F4BF	0.0393236335037357	3	McGill0005	91	false.positive
#F6F4BF	0.05505308690523	3	McGill0006	91	false.positive
#F6F4BF	0.00786472670074715	3	McGill0011	91	false.positive
#F6F4BF	0.00786472670074715	4	McGill0006	91	false.positive
#F6F4BF	0.0235941801022415	5	McGill0006	91	false.positive
#F6F4BF	0.0235941801022415	5	McGill0009	91	false.positive
#F6F4BF	0.00786472670074715	2	McGill0006	95	false.positive
#F6F4BF	0.0157294534014943	3	McGill0005	95	false.positive
#F6F4BF	0.0157294534014943	3	McGill0006	95	false.positive
#F6F4BF	0.00786472670074715	3	McGill0011	95	false.positive
#F6F4BF	0.00786472670074715	4	McGill0006	95	false.positive
#F6F4BF	0.00786472670074715	5	McGill0006	95	false.positive
#F6F4BF	0.0157294534014943	5	McGill0009	95	false.positive
#F6F4BF	0.00786472670074715	3	McGill0005	100	false.positive
#F6F4BF	0.00786472670074715	3	McGill0006	100	false.positive
#F6F4BF	0.00786472670074715	3	McGill0011	100	false.positive
#F6F4BF	0.00786472670074715	4	McGill0006	100	false.positive
#FF7D7D	10.2102102102102	1	McGill0004	5	false.negative
#FF7D7D	13.8138138138138	1	McGill0006	5	false.negative
#FF7D7D	84.3843843843844	2	McGill0004	5	false.negative
#FF7D7D	18.9189189189189	2	McGill0006	5	false.negative
#FF7D7D	100	3	McGill0004	5	false.negative
#FF7D7D	100	3	McGill0006	5	false.negative
#FF7D7D	33.033033033033	3	McGill0007	5	false.negative
#FF7D7D	64.2642642642643	3	McGill0010	5	false.negative
#FF7D7D	11.4114114114114	4	McGill0004	5	false.negative
#FF7D7D	1.5015015015015	4	McGill0006	5	false.negative
#FF7D7D	49.5495495495496	5	McGill0004	5	false.negative
#FF7D7D	15.015015015015	5	McGill0006	5	false.negative
#FF7D7D	6.60660660660661	1	McGill0004	9	false.negative
#FF7D7D	1.2012012012012	1	McGill0005	9	false.negative
#FF7D7D	16.2162162162162	1	McGill0006	9	false.negative
#FF7D7D	0.900900900900901	1	McGill0008	9	false.negative
#FF7D7D	0.3003003003003	1	McGill0009	9	false.negative
#FF7D7D	0.3003003003003	1	McGill0011	9	false.negative
#FF7D7D	18.3183183183183	2	McGill0004	9	false.negative
#FF7D7D	4.80480480480481	2	McGill0006	9	false.negative
#FF7D7D	100	3	McGill0004	9	false.negative
#FF7D7D	98.1981981981982	3	McGill0006	9	false.negative
#FF7D7D	16.5165165165165	3	McGill0007	9	false.negative
#FF7D7D	4.50450450450451	3	McGill0009	9	false.negative
#FF7D7D	44.4444444444444	3	McGill0010	9	false.negative
#FF7D7D	0.3003003003003	3	McGill0011	9	false.negative
#FF7D7D	64.8648648648649	4	McGill0004	9	false.negative
#FF7D7D	9.90990990990991	4	McGill0006	9	false.negative
#FF7D7D	1.5015015015015	4	McGill0007	9	false.negative
#FF7D7D	3.9039039039039	4	McGill0010	9	false.negative
#FF7D7D	2.1021021021021	5	McGill0004	9	false.negative
#FF7D7D	6.90690690690691	5	McGill0006	9	false.negative
#FF7D7D	5.40540540540541	1	McGill0004	13	false.negative
#FF7D7D	1.2012012012012	1	McGill0005	13	false.negative
#FF7D7D	18.018018018018	1	McGill0006	13	false.negative
#FF7D7D	1.8018018018018	1	McGill0008	13	false.negative
#FF7D7D	0.3003003003003	1	McGill0009	13	false.negative
#FF7D7D	11.1111111111111	2	McGill0004	13	false.negative
#FF7D7D	0.3003003003003	2	McGill0006	13	false.negative
#FF7D7D	71.7717717717718	3	McGill0004	13	false.negative
#FF7D7D	85.2852852852853	3	McGill0006	13	false.negative
#FF7D7D	11.7117117117117	3	McGill0007	13	false.negative
#FF7D7D	7.50750750750751	3	McGill0009	13	false.negative
#FF7D7D	42.3423423423423	3	McGill0010	13	false.negative
#FF7D7D	0.3003003003003	3	McGill0011	13	false.negative
#FF7D7D	58.2582582582583	4	McGill0004	13	false.negative
#FF7D7D	6.00600600600601	4	McGill0006	13	false.negative
#FF7D7D	1.2012012012012	4	McGill0007	13	false.negative
#FF7D7D	3.003003003003	4	McGill0010	13	false.negative
#FF7D7D	0.600600600600601	5	McGill0004	13	false.negative
#FF7D7D	3.3033033033033	5	McGill0006	13	false.negative
#FF7D7D	4.50450450450451	1	McGill0004	17	false.negative
#FF7D7D	0.900900900900901	1	McGill0005	17	false.negative
#FF7D7D	22.5225225225225	1	McGill0006	17	false.negative
#FF7D7D	1.2012012012012	1	McGill0008	17	false.negative
#FF7D7D	0.3003003003003	1	McGill0009	17	false.negative
#FF7D7D	0.3003003003003	1	McGill0010	17	false.negative
#FF7D7D	7.20720720720721	2	McGill0004	17	false.negative
#FF7D7D	0.3003003003003	2	McGill0006	17	false.negative
#FF7D7D	54.3543543543544	3	McGill0004	17	false.negative
#FF7D7D	69.0690690690691	3	McGill0006	17	false.negative
#FF7D7D	9.00900900900901	3	McGill0007	17	false.negative
#FF7D7D	11.4114114114114	3	McGill0009	17	false.negative
#FF7D7D	42.9429429429429	3	McGill0010	17	false.negative
#FF7D7D	0.3003003003003	3	McGill0011	17	false.negative
#FF7D7D	43.8438438438438	4	McGill0004	17	false.negative
#FF7D7D	3.6036036036036	4	McGill0006	17	false.negative
#FF7D7D	0.900900900900901	4	McGill0007	17	false.negative
#FF7D7D	2.1021021021021	4	McGill0010	17	false.negative
#FF7D7D	2.4024024024024	5	McGill0006	17	false.negative
#FF7D7D	2.4024024024024	1	McGill0004	21	false.negative
#FF7D7D	0.600600600600601	1	McGill0005	21	false.negative
#FF7D7D	26.1261261261261	1	McGill0006	21	false.negative
#FF7D7D	0.900900900900901	1	McGill0008	21	false.negative
#FF7D7D	2.4024024024024	1	McGill0010	21	false.negative
#FF7D7D	3.3033033033033	2	McGill0004	21	false.negative
#FF7D7D	47.4474474474475	3	McGill0004	21	false.negative
#FF7D7D	0.900900900900901	3	McGill0005	21	false.negative
#FF7D7D	51.0510510510511	3	McGill0006	21	false.negative
#FF7D7D	6.60660660660661	3	McGill0007	21	false.negative
#FF7D7D	14.1141141141141	3	McGill0009	21	false.negative
#FF7D7D	42.042042042042	3	McGill0010	21	false.negative
#FF7D7D	0.3003003003003	3	McGill0011	21	false.negative
#FF7D7D	37.8378378378378	4	McGill0004	21	false.negative
#FF7D7D	2.7027027027027	4	McGill0006	21	false.negative
#FF7D7D	0.600600600600601	4	McGill0007	21	false.negative
#FF7D7D	1.8018018018018	4	McGill0010	21	false.negative
#FF7D7D	1.5015015015015	5	McGill0006	21	false.negative
#FF7D7D	1.8018018018018	1	McGill0004	25	false.negative
#FF7D7D	0.600600600600601	1	McGill0005	25	false.negative
#FF7D7D	25.5255255255255	1	McGill0006	25	false.negative
#FF7D7D	0.900900900900901	1	McGill0008	25	false.negative
#FF7D7D	1.5015015015015	1	McGill0010	25	false.negative
#FF7D7D	0.900900900900901	2	McGill0004	25	false.negative
#FF7D7D	36.9369369369369	3	McGill0004	25	false.negative
#FF7D7D	3.3033033033033	3	McGill0005	25	false.negative
#FF7D7D	42.042042042042	3	McGill0006	25	false.negative
#FF7D7D	3.003003003003	3	McGill0007	25	false.negative
#FF7D7D	8.70870870870871	3	McGill0009	25	false.negative
#FF7D7D	20.7207207207207	3	McGill0010	25	false.negative
#FF7D7D	0.3003003003003	3	McGill0011	25	false.negative
#FF7D7D	35.1351351351351	4	McGill0004	25	false.negative
#FF7D7D	2.4024024024024	4	McGill0006	25	false.negative
#FF7D7D	0.600600600600601	4	McGill0007	25	false.negative
#FF7D7D	1.5015015015015	4	McGill0010	25	false.negative
#FF7D7D	1.2012012012012	5	McGill0006	25	false.negative
#FF7D7D	0.3003003003003	5	McGill0008	25	false.negative
#FF7D7D	0.3003003003003	1	McGill0005	29	false.negative
#FF7D7D	18.018018018018	1	McGill0006	29	false.negative
#FF7D7D	0.600600600600601	1	McGill0008	29	false.negative
#FF7D7D	1.5015015015015	1	McGill0010	29	false.negative
#FF7D7D	27.9279279279279	3	McGill0004	29	false.negative
#FF7D7D	3.3033033033033	3	McGill0005	29	false.negative
#FF7D7D	34.2342342342342	3	McGill0006	29	false.negative
#FF7D7D	1.2012012012012	3	McGill0007	29	false.negative
#FF7D7D	5.40540540540541	3	McGill0009	29	false.negative
#FF7D7D	13.2132132132132	3	McGill0010	29	false.negative
#FF7D7D	0.3003003003003	3	McGill0011	29	false.negative
#FF7D7D	33.033033033033	4	McGill0004	29	false.negative
#FF7D7D	2.4024024024024	4	McGill0006	29	false.negative
#FF7D7D	0.600600600600601	4	McGill0007	29	false.negative
#FF7D7D	1.5015015015015	4	McGill0010	29	false.negative
#FF7D7D	0.900900900900901	5	McGill0006	29	false.negative
#FF7D7D	0.3003003003003	5	McGill0008	29	false.negative
#FF7D7D	0.3003003003003	1	McGill0005	34	false.negative
#FF7D7D	15.015015015015	1	McGill0006	34	false.negative
#FF7D7D	0.3003003003003	1	McGill0008	34	false.negative
#FF7D7D	0.900900900900901	1	McGill0010	34	false.negative
#FF7D7D	15.015015015015	3	McGill0004	34	false.negative
#FF7D7D	3.003003003003	3	McGill0005	34	false.negative
#FF7D7D	30.03003003003	3	McGill0006	34	false.negative
#FF7D7D	0.600600600600601	3	McGill0007	34	false.negative
#FF7D7D	3.6036036036036	3	McGill0009	34	false.negative
#FF7D7D	3.3033033033033	3	McGill0010	34	false.negative
#FF7D7D	29.7297297297297	4	McGill0004	34	false.negative
#FF7D7D	2.1021021021021	4	McGill0006	34	false.negative
#FF7D7D	0.3003003003003	4	McGill0007	34	false.negative
#FF7D7D	1.2012012012012	4	McGill0010	34	false.negative
#FF7D7D	0.3003003003003	5	McGill0006	34	false.negative
#FF7D7D	0.3003003003003	5	McGill0008	34	false.negative
#FF7D7D	0.3003003003003	1	McGill0005	38	false.negative
#FF7D7D	12.9129129129129	1	McGill0006	38	false.negative
#FF7D7D	0.3003003003003	1	McGill0008	38	false.negative
#FF7D7D	0.900900900900901	1	McGill0010	38	false.negative
#FF7D7D	11.1111111111111	3	McGill0004	38	false.negative
#FF7D7D	1.8018018018018	3	McGill0005	38	false.negative
#FF7D7D	28.2282282282282	3	McGill0006	38	false.negative
#FF7D7D	0.3003003003003	3	McGill0007	38	false.negative
#FF7D7D	2.7027027027027	3	McGill0009	38	false.negative
#FF7D7D	2.4024024024024	3	McGill0010	38	false.negative
#FF7D7D	25.8258258258258	4	McGill0004	38	false.negative
#FF7D7D	1.8018018018018	4	McGill0006	38	false.negative
#FF7D7D	0.3003003003003	4	McGill0007	38	false.negative
#FF7D7D	0.900900900900901	4	McGill0010	38	false.negative
#FF7D7D	0.3003003003003	5	McGill0006	38	false.negative
#FF7D7D	0.3003003003003	5	McGill0008	38	false.negative
#FF7D7D	8.70870870870871	1	McGill0006	42	false.negative
#FF7D7D	0.3003003003003	1	McGill0008	42	false.negative
#FF7D7D	5.40540540540541	3	McGill0004	42	false.negative
#FF7D7D	0.3003003003003	3	McGill0005	42	false.negative
#FF7D7D	20.4204204204204	3	McGill0006	42	false.negative
#FF7D7D	1.5015015015015	3	McGill0009	42	false.negative
#FF7D7D	14.7147147147147	4	McGill0004	42	false.negative
#FF7D7D	1.2012012012012	4	McGill0006	42	false.negative
#FF7D7D	0.600600600600601	4	McGill0010	42	false.negative
#FF7D7D	0.3003003003003	5	McGill0006	42	false.negative
#FF7D7D	0.3003003003003	5	McGill0008	42	false.negative
#FF7D7D	5.10510510510511	1	McGill0006	46	false.negative
#FF7D7D	2.7027027027027	3	McGill0004	46	false.negative
#FF7D7D	0.3003003003003	3	McGill0005	46	false.negative
#FF7D7D	10.2102102102102	3	McGill0006	46	false.negative
#FF7D7D	1.2012012012012	3	McGill0009	46	false.negative
#FF7D7D	8.40840840840841	4	McGill0004	46	false.negative
#FF7D7D	0.900900900900901	4	McGill0006	46	false.negative
#FF7D7D	0.600600600600601	4	McGill0010	46	false.negative
#FF7D7D	0.3003003003003	5	McGill0006	46	false.negative
#FF7D7D	0.3003003003003	5	McGill0008	46	false.negative
#FF7D7D	2.4024024024024	1	McGill0006	50	false.negative
#FF7D7D	0.900900900900901	3	McGill0004	50	false.negative
#FF7D7D	0.3003003003003	3	McGill0005	50	false.negative
#FF7D7D	2.4024024024024	3	McGill0006	50	false.negative
#FF7D7D	0.600600600600601	3	McGill0009	50	false.negative
#FF7D7D	5.40540540540541	4	McGill0004	50	false.negative
#FF7D7D	0.900900900900901	4	McGill0006	50	false.negative
#FF7D7D	0.3003003003003	4	McGill0010	50	false.negative
#FF7D7D	0.3003003003003	5	McGill0006	50	false.negative
#FF7D7D	0.900900900900901	1	McGill0006	54	false.negative
#FF7D7D	0.600600600600601	3	McGill0004	54	false.negative
#FF7D7D	0.3003003003003	3	McGill0005	54	false.negative
#FF7D7D	0.600600600600601	3	McGill0006	54	false.negative
#FF7D7D	0.600600600600601	3	McGill0009	54	false.negative
#FF7D7D	1.2012012012012	4	McGill0004	54	false.negative
#FF7D7D	0.3003003003003	4	McGill0006	54	false.negative
#FF7D7D	0.3003003003003	4	McGill0010	54	false.negative
#FF7D7D	0.3003003003003	3	McGill0004	58	false.negative
#FF7D7D	0.600600600600601	4	McGill0004	58	false.negative
#FF7D7D	0.3003003003003	4	McGill0006	58	false.negative
#FF7D7D	0.3003003003003	4	McGill0010	58	false.negative
#FF7D7D	0.3003003003003	4	McGill0004	62	false.negative
#FF7D7D	0.3003003003003	4	McGill0006	62	false.negative
#FF7D7D	0.3003003003003	4	McGill0004	67	false.negative
#FF7D7D	0.3003003003003	4	McGill0006	67	false.negative
#FF7D7D	0.3003003003003	4	McGill0004	71	false.negative
#FF7D7D	0.3003003003003	4	McGill0006	71	false.negative
#FF7D7D	0.3003003003003	4	McGill0006	75	false.negative
#FF7D7D	0.3003003003003	4	McGill0006	79	false.negative
