group	x	y
1	0	0
1	0	0.196846846846847
1	9.83090837593394e-06	0.393393393393393
1	0.000623279591034212	0.566891891891892
1	0.002589461266221	0.688663663663664
1	0.00502359418010224	0.792642642642643
1	0.00905426661423516	0.835660660660661
1	0.0132599292174597	0.871921921921922
1	0.0177487219819111	0.897447447447448
1	0.0224655918206842	0.914264264264264
1	0.0273299252850963	0.92545045045045
1	0.0322178529296107	0.935660660660661
1	0.0372394809280378	0.940840840840841
1	0.0422591427447896	0.946096096096096
1	0.0472984663782934	0.950525525525526
1	0.052379079826976	0.953453453453453
1	0.0574675580023594	0.956081081081081
1	0.0625658670861188	0.958333333333333
1	0.0676700747149037	0.960285285285285
1	0.0727841132520645	0.961936936936937
1	0.0778883208808494	0.963963963963964
1	0.0830161226897365	0.965015015015015
1	0.0881360597719229	0.966441441441441
1	0.0932658277624853	0.967492492492492
1	0.0983955957530476	0.968543543543544
1	0.103519465198584	0.969744744744745
1	0.108649233189147	0.970795795795796
1	0.113784899724735	0.971621621621622
1	0.118918600078647	0.972447447447447
1	0.124044435705859	0.973648648648649
1	0.129174203696422	0.9746996996997
1	0.134278411325206	0.976726726726727
1	0.139378686590641	0.978828828828829
1	0.144504522217853	0.98003003003003
1	0.149634290208415	0.981081081081081
1	0.154764058198978	0.982057057057057
1	0.159891860007865	0.983183183183183
1	0.165029492725128	0.983933933933934
1	0.170174990169092	0.984384384384384
1	0.175320487613055	0.98475975975976
1	0.180460086511994	0.985435435435435
1	0.185603617774282	0.985960960960961
1	0.190745182854896	0.986486486486486
1	0.195892646480535	0.986861861861862
1	0.201036177742823	0.987387387387387
1	0.206183641368462	0.987762762762763
1	0.211329138812426	0.988138138138138
1	0.21647463625639	0.988588588588589
1	0.221626032245379	0.988813813813814
1	0.226767597325993	0.989339339339339
1	0.231913094769957	0.98978978978979
1	0.237064490758946	0.990015015015015
1	0.242211954384585	0.99039039039039
1	0.247363350373575	0.990540540540541
1	0.252508847817538	0.990990990990991
1	0.257666142351553	0.990990990990991
1	0.262811639795517	0.991366366366366
1	0.267965001966182	0.991516516516517
1	0.273112465591821	0.991891891891892
1	0.278261895399135	0.992192192192192
1	0.283413291388124	0.992342342342342
1	0.288564687377114	0.992567567567568
