ymin	ymax	x	group
0.465931375974901	0.469214787988497	0.000450070323488045	6
0.469483610706776	0.473504906760078	0.00146272855133615	6
0.473704050265898	0.47558424522933	0.00247538677918425	6
0.475622359600864	0.47605989744892	0.00348804500703235	6
0.470989587574042	0.475553929065394	0.00450070323488045	6
0.466018141983641	0.470769437633215	0.00551336146272855	6
0.457754476113617	0.465623144664004	0.00652601969057665	6
0.448789693439535	0.457267187079564	0.00753867791842475	6
0.442585215026629	0.448439254098084	0.00855133614627285	6
0.439325699320407	0.442234471419575	0.00956399437412096	6
0.438618480599766	0.43925947918628	0.0105766526019691	6
0.439238161733919	0.444891889808763	0.0115893108298172	6
0.44529367787243	0.452811061337514	0.0126019690576653	6
0.45329831126828	0.460112537023346	0.0136146272855134	6
0.46041888237808	0.46624175588948	0.0146272855133615	6
0.466618124487291	0.473754504534498	0.0156399437412096	6
0.474130678895697	0.47779501661574	0.0166526019690577	6
0.477298285380216	0.477877176478595	0.0176652601969058	6
0.474751521707723	0.477284212570707	0.0186779184247539	6
0.470695085580465	0.474430471300215	0.019690576652602	6
0.466337009624483	0.470533922492274	0.0207032348804501	6
0.460328506001909	0.466036135668976	0.0217158931082982	6
0.458287378162022	0.4599790676465	0.0227285513361463	6
0.458062974312157	0.458251697969128	0.0237412095639944	6
0.45823574276401	0.458926473821424	0.0247538677918425	6
0.458868701004965	0.459172267322412	0.0257665260196906	6
0.458716296061548	0.458885652400421	0.0267791842475387	6
0.458696900257212	0.45901506182647	0.0277918424753868	6
0.459044088831451	0.46047229975767	0.0288045007032349	6
0.460584823832426	0.46209613055738	0.029817158931083	6
0.46218068344469	0.464364324888016	0.0308298171589311	6
0.464518537217696	0.466751300246728	0.0318424753867792	6
0.466867712166054	0.469919896520521	0.0328551336146273	6
0.47011240753769	0.472508286975355	0.0338677918424754	6
0.472663906588806	0.475663658657791	0.0348804500703235	6
0.475848019767975	0.479023635942118	0.0358931082981716	6
0.47918717065594	0.479762973109011	0.0369057665260197	6
0.479273424824956	0.479947691570514	0.0379184247538678	6
0.477754321059098	0.479168551631377	0.0389310829817159	6
0.473780764902357	0.477646254061806	0.039943741209564	6
0.467356595580929	0.473410022149494	0.0409563994374121	6
0.458048420142819	0.466933991554747	0.0419690576652602	6
0.448788600490012	0.457412888383801	0.0429817158931083	6
0.436135672456734	0.448336093973322	0.0439943741209564	6
0.419273602162893	0.435174670997918	0.0450070323488045	6
0.416877785261867	0.418707178061993	0.0460196905766526	6
0.418322712040012	0.424122863204468	0.0470323488045007	6
0.424864503602668	0.440987193719762	0.0480450070323488	6
0.441700886504408	0.451568827893743	0.0490576652601969	6
0.452203966700205	0.462079353561047	0.050070323488045	6
0.462576044809274	0.468373940643703	0.0510829817158931	6
0.468623370810899	0.47039228457321	0.0520956399437412	6
0.469416415719883	0.470427068549796	0.0531082981715893	6
0.468913499721607	0.469670852102631	0.0541209563994374	6
0.467253106877537	0.468795153352624	0.0551336146272855	6
0.463840752017477	0.467189719591314	0.0561462728551336	6
0.459955117746825	0.463577718414733	0.0571589310829817	6
0.456706390550926	0.459784654946772	0.0581715893108298	6
0.45192136066304	0.456420980297294	0.0591842475386779	6
0.451422077916133	0.451816928827538	0.060196905766526	6
0.45175835256283	0.454170320023802	0.0612095639943741	6
0.454327953054825	0.459122408715303	0.0622222222222222	6
0.459352779832152	0.463307663647685	0.0632348804500703	6
0.463633676027928	0.469581064566756	0.0642475386779184	6
0.469905678022507	0.474032978948151	0.0652601969057665	6
0.474230608537903	0.47659919043442	0.0662728551336146	6
