group	x	y
1	0	0
1	0	0.196846846846847
1	5.89854502556036e-06	0.393543543543544
1	0.000178922532441998	0.583858858858859
1	0.00135863153755407	0.735660660660661
1	0.00361384191899332	0.846471471471472
1	0.00686197404640189	0.919369369369369
1	0.0111954384585136	0.950750750750751
1	0.0159988202909949	0.964264264264264
1	0.020926071569013	0.973048048048048
1	0.025957530475816	0.977852852852853
1	0.0310086511993708	0.981831831831832
1	0.0360813999213527	0.98506006006006
1	0.0411816751867873	0.987237237237237
1	0.0462976799056233	0.988738738738739
1	0.0514353126228864	0.989489489489489
1	0.0565454187966968	0.991291291291291
1	0.061673220605584	0.992417417417417
1	0.0667990562327959	0.993543543543544
1	0.0719307904050334	0.99451951951952
1	0.0770605583955958	0.995570570570571
1	0.0821981911128588	0.996246246246246
1	0.0873377900117971	0.996921921921922
1	0.0924773889107353	0.997597597597598
1	0.0976228863546992	0.998048048048048
1	0.102772316162013	0.998273273273273
1	0.107915847424302	0.998798798798799
1	0.113069209594967	0.998948948948949
1	0.118220605583956	0.999099099099099
1	0.123372001572945	0.999324324324324
1	0.12852536374361	0.999474474474474
1	0.133682658277625	0.999474474474474
1	0.138834054266614	0.999624624624625
1	0.143991348800629	0.999624624624625
1	0.149148643334644	0.999624624624625
1	0.154303971686984	0.999624624624625
1	0.159461266220999	0.999624624624625
1	0.164618560755014	0.999624624624625
1	0.169775855289029	0.999624624624625
1	0.174931183641368	0.999624624624625
1	0.180086511993708	0.9996996996997
1	0.185243806527723	0.9996996996997
1	0.190399134880063	0.9996996996997
1	0.195554463232403	0.999774774774775
1	0.200709791584742	0.99984984984985
1	0.205867086118757	0.99984984984985
1	0.211022414471097	0.99984984984985
1	0.216179709005112	0.99984984984985
1	0.221337003539127	0.99984984984985
1	0.226492331891467	0.99984984984985
1	0.231649626425482	0.99984984984985
1	0.236806920959497	0.99984984984985
1	0.241964215493512	0.99984984984985
1	0.247119543845851	0.99984984984985
1	0.252276838379866	0.99984984984985
1	0.257434132913881	0.99984984984985
1	0.262589461266221	0.99984984984985
1	0.267746755800236	0.99984984984985
1	0.272904050334251	0.99984984984985
1	0.278061344868266	0.99984984984985
1	0.283216673220606	0.99984984984985
1	0.288373967754621	0.99984984984985
