fill	x	y	clickSelects	showSelected2	showSelected3
#F6F4BF	39.6419747105276	1	McGill0013	25	false.positive
#F6F4BF	35.9866285548181	1	McGill0014	25	false.positive
#F6F4BF	32.406375660094	1	McGill0015	25	false.positive
#F6F4BF	35.1412237779177	1	McGill0016	25	false.positive
#F6F4BF	29.3178625066615	2	McGill0012	25	false.positive
#F6F4BF	28.4845695460491	2	McGill0013	25	false.positive
#F6F4BF	26.8131388983092	2	McGill0014	25	false.positive
#F6F4BF	38.9612906351437	2	McGill0015	25	false.positive
#F6F4BF	36.434765757473	2	McGill0016	25	false.positive
#F6F4BF	31.40351727145	1	McGill0012	29	false.positive
#F6F4BF	36.1925294317136	1	McGill0013	29	false.positive
#F6F4BF	32.3724625744877	1	McGill0014	29	false.positive
#F6F4BF	28.377985562715	1	McGill0015	29	false.positive
#F6F4BF	32.1714064241074	1	McGill0016	29	false.positive
#F6F4BF	28.3343830240783	2	McGill0012	29	false.positive
#F6F4BF	28.0243205271063	2	McGill0013	29	false.positive
#F6F4BF	25.8223923259532	2	McGill0014	29	false.positive
#F6F4BF	35.9963180078485	2	McGill0015	29	false.positive
#F6F4BF	34.6422169468534	2	McGill0016	29	false.positive
#F6F4BF	27.6633884017247	1	McGill0012	34	false.positive
#F6F4BF	32.4572452885035	1	McGill0013	34	false.positive
#F6F4BF	29.5479870161329	1	McGill0014	34	false.positive
#F6F4BF	25.5559323676179	1	McGill0015	34	false.positive
#F6F4BF	29.8314035172715	1	McGill0016	34	false.positive
#F6F4BF	27.8281091032411	2	McGill0012	34	false.positive
#F6F4BF	27.3363693619495	2	McGill0013	34	false.positive
#F6F4BF	25.1586647933724	2	McGill0014	34	false.positive
#F6F4BF	33.5933336563151	2	McGill0015	34	false.positive
#F6F4BF	32.9683639358558	2	McGill0016	34	false.positive
#F6F4BF	25.340342037692	1	McGill0012	38	false.positive
#F6F4BF	28.3876750157454	1	McGill0013	38	false.positive
#F6F4BF	26.7550021801269	1	McGill0014	38	false.positive
#F6F4BF	23.1989729179788	1	McGill0015	38	false.positive
#F6F4BF	27.2636984642217	1	McGill0016	38	false.positive
#F6F4BF	27.15469211763	2	McGill0012	38	false.positive
#F6F4BF	25.8999079501962	2	McGill0013	38	false.positive
#F6F4BF	24.3277941960176	2	McGill0014	38	false.positive
#F6F4BF	32.4015309335788	2	McGill0015	38	false.positive
#F6F4BF	31.6336417809215	2	McGill0016	38	false.positive
#F6F4BF	19.7131921903009	1	McGill0012	42	false.positive
#F6F4BF	21.8036916816046	1	McGill0013	42	false.positive
#F6F4BF	20.8928830967492	1	McGill0014	42	false.positive
#F6F4BF	19.9626956058331	1	McGill0015	42	false.positive
#F6F4BF	22.368102320624	1	McGill0016	42	false.positive
#F6F4BF	26.217237536941	2	McGill0012	42	false.positive
#F6F4BF	22.5861150138075	2	McGill0013	42	false.positive
#F6F4BF	23.4508986967686	2	McGill0014	42	false.positive
#F6F4BF	28.6638244271111	2	McGill0015	42	false.positive
#F6F4BF	29.9646334964391	2	McGill0016	42	false.positive
#F6F4BF	14.3161668523812	1	McGill0012	46	false.positive
#F6F4BF	16.4575359720944	1	McGill0013	46	false.positive
#F6F4BF	14.1223777917737	1	McGill0014	46	false.positive
#F6F4BF	17.2690276633884	1	McGill0015	46	false.positive
#F6F4BF	15.3311370573131	1	McGill0016	46	false.positive
#F6F4BF	23.7803400998014	2	McGill0012	46	false.positive
#F6F4BF	18.2161716971077	2	McGill0013	46	false.positive
#F6F4BF	21.4839397316022	2	McGill0014	46	false.positive
#F6F4BF	26.9584806937648	2	McGill0015	46	false.positive
#F6F4BF	28.5039484521099	2	McGill0016	46	false.positive
#F6F4BF	7.86056877089288	1	McGill0012	50	false.positive
#F6F4BF	8.03740128869725	1	McGill0013	50	false.positive
#F6F4BF	8.20696671672884	1	McGill0014	50	false.positive
#F6F4BF	11.7775301584226	1	McGill0015	50	false.positive
#F6F4BF	11.3826849474347	1	McGill0016	50	false.positive
#F6F4BF	20.0402112300761	2	McGill0012	50	false.positive
#F6F4BF	13.5143646141175	2	McGill0013	50	false.positive
#F6F4BF	18.2573518724868	2	McGill0014	50	false.positive
#F6F4BF	24.1630734945012	2	McGill0015	50	false.positive
#F6F4BF	25.1344411607965	2	McGill0016	50	false.positive
#F6F4BF	5.77975873261954	1	McGill0012	54	false.positive
#F6F4BF	4.66789399738385	1	McGill0013	54	false.positive
#F6F4BF	5.56416840269367	1	McGill0014	54	false.positive
#F6F4BF	7.33733830725256	1	McGill0015	54	false.positive
#F6F4BF	8.06889201104598	1	McGill0016	54	false.positive
#F6F4BF	12.1142386512281	2	McGill0012	54	false.positive
#F6F4BF	6.7026791337629	2	McGill0013	54	false.positive
#F6F4BF	11.3148587762221	2	McGill0014	54	false.positive
#F6F4BF	19.1076013759023	2	McGill0015	54	false.positive
#F6F4BF	17.1406424107359	2	McGill0016	54	false.positive
#F6F4BF	5.41640424398043	1	McGill0012	58	false.positive
#F6F4BF	4.26820405988082	1	McGill0013	58	false.positive
#F6F4BF	5.64895111670946	1	McGill0014	58	false.positive
#F6F4BF	6.46528753451868	1	McGill0015	58	false.positive
#F6F4BF	7.78305314664987	1	McGill0016	58	false.positive
#F6F4BF	10.2732425754566	2	McGill0012	58	false.positive
#F6F4BF	5.72404437769488	2	McGill0013	58	false.positive
#F6F4BF	9.18802383605445	2	McGill0014	58	false.positive
#F6F4BF	13.8365389273776	2	McGill0015	58	false.positive
#F6F4BF	13.075916864493	2	McGill0016	58	false.positive
#F6F4BF	6.14311322125866	1	McGill0012	62	false.positive
#F6F4BF	4.60249018942881	1	McGill0013	62	false.positive
#F6F4BF	6.83106438641539	1	McGill0014	62	false.positive
#F6F4BF	5.93478998110557	1	McGill0015	62	false.positive
#F6F4BF	8.3450414224117	1	McGill0016	62	false.positive
#F6F4BF	11.8865365050143	2	McGill0012	62	false.positive
#F6F4BF	5.85242963034737	2	McGill0013	62	false.positive
#F6F4BF	11.0605106341747	2	McGill0014	62	false.positive
#F6F4BF	14.5075335497311	2	McGill0015	62	false.positive
#F6F4BF	13.9503900004845	2	McGill0016	62	false.positive
#F6F4BF	7.29615813187346	1	McGill0012	67	false.positive
#F6F4BF	5.18870209776658	1	McGill0013	67	false.positive
#F6F4BF	7.24044377694879	1	McGill0014	67	false.positive
#F6F4BF	5.90572162201444	1	McGill0015	67	false.positive
#F6F4BF	8.20938907998644	1	McGill0016	67	false.positive
#F6F4BF	13.4683397122232	2	McGill0012	67	false.positive
#F6F4BF	7.25255559323676	2	McGill0013	67	false.positive
#F6F4BF	12.9451092485829	2	McGill0014	67	false.positive
#F6F4BF	14.7328133326874	2	McGill0015	67	false.positive
#F6F4BF	14.4857322804128	2	McGill0016	67	false.positive
#F6F4BF	8.36684269173005	1	McGill0012	71	false.positive
#F6F4BF	5.45516205610193	1	McGill0013	71	false.positive
#F6F4BF	7.51901555157211	1	McGill0014	71	false.positive
#F6F4BF	5.89845453224166	1	McGill0015	71	false.positive
#F6F4BF	7.92112785233274	1	McGill0016	71	false.positive
#F6F4BF	14.1974710527591	2	McGill0012	71	false.positive
#F6F4BF	8.97001114287098	2	McGill0013	71	false.positive
#F6F4BF	13.9843030860908	2	McGill0014	71	false.positive
#F6F4BF	14.5705149944286	2	McGill0015	71	false.positive
#F6F4BF	15.1107020008721	2	McGill0016	71	false.positive
#F6F4BF	8.70839591105082	1	McGill0012	75	false.positive
#F6F4BF	5.73857855724044	1	McGill0013	75	false.positive
#F6F4BF	7.86299113415048	1	McGill0014	75	false.positive
#F6F4BF	5.78944818564992	1	McGill0015	75	false.positive
#F6F4BF	7.76125187733153	1	McGill0016	75	false.positive
#F6F4BF	14.9387142095829	2	McGill0012	75	false.positive
#F6F4BF	10.4839881788673	2	McGill0013	75	false.positive
#F6F4BF	15.0719441887505	2	McGill0014	75	false.positive
#F6F4BF	14.6892107940507	2	McGill0015	75	false.positive
#F6F4BF	15.3069134247372	2	McGill0016	75	false.positive
#F6F4BF	8.81013516786977	1	McGill0012	79	false.positive
#F6F4BF	5.85242963034737	1	McGill0013	79	false.positive
#F6F4BF	7.76367424058912	1	McGill0014	79	false.positive
#F6F4BF	5.51814350079938	1	McGill0015	79	false.positive
#F6F4BF	7.66193498377017	1	McGill0016	79	false.positive
#F6F4BF	15.0913230948113	2	McGill0012	79	false.positive
#F6F4BF	10.9224359284918	2	McGill0013	79	false.positive
#F6F4BF	15.2366648902669	2	McGill0014	79	false.positive
#F6F4BF	14.5705149944286	2	McGill0015	79	false.positive
#F6F4BF	14.6989002470811	2	McGill0016	79	false.positive
#F6F4BF	8.36199796521486	1	McGill0012	83	false.positive
#F6F4BF	5.48423041519306	1	McGill0013	83	false.positive
#F6F4BF	7.33249358073737	1	McGill0014	83	false.positive
#F6F4BF	5.15721137541786	1	McGill0015	83	false.positive
#F6F4BF	7.1944188750545	1	McGill0016	83	false.positive
#F6F4BF	14.4808875538976	2	McGill0012	83	false.positive
#F6F4BF	9.62647158567899	2	McGill0013	83	false.positive
#F6F4BF	14.3670364807907	2	McGill0014	83	false.positive
#F6F4BF	13.8074705682864	2	McGill0015	83	false.positive
#F6F4BF	13.5579671527542	2	McGill0016	83	false.positive
#F6F4BF	7.90659367278717	1	McGill0012	87	false.positive
#F6F4BF	5.44305023981396	1	McGill0013	87	false.positive
#F6F4BF	7.0733007121748	1	McGill0014	87	false.positive
#F6F4BF	5.14509955912989	1	McGill0015	87	false.positive
#F6F4BF	7.1120585242963	1	McGill0016	87	false.positive
#F6F4BF	13.5192093406327	2	McGill0012	87	false.positive
#F6F4BF	8.90218497165835	2	McGill0013	87	false.positive
#F6F4BF	13.088028680781	2	McGill0014	87	false.positive
#F6F4BF	12.9935565137348	2	McGill0015	87	false.positive
#F6F4BF	12.3831209728211	2	McGill0016	87	false.positive
#F6F4BF	7.92112785233274	1	McGill0012	91	false.positive
#F6F4BF	5.39944770117727	1	McGill0013	91	false.positive
#F6F4BF	6.93764836974953	1	McGill0014	91	false.positive
#F6F4BF	4.99733540041665	1	McGill0015	91	false.positive
#F6F4BF	7.04907707959886	1	McGill0016	91	false.positive
#F6F4BF	12.2620028099414	2	McGill0012	91	false.positive
#F6F4BF	8.55820938907999	2	McGill0013	91	false.positive
#F6F4BF	12.2862264425173	2	McGill0014	91	false.positive
#F6F4BF	12.4703260500945	2	McGill0015	91	false.positive
#F6F4BF	11.5038031103144	2	McGill0016	91	false.positive
#F6F4BF	8.01560001937891	1	McGill0012	95	false.positive
#F6F4BF	5.38975824814689	1	McGill0013	95	false.positive
#F6F4BF	6.68572259095974	1	McGill0014	95	false.positive
#F6F4BF	4.86410542124897	1	McGill0015	95	false.positive
#F6F4BF	7.00789690421976	1	McGill0016	95	false.positive
#F6F4BF	11.4723123879657	2	McGill0012	95	false.positive
#F6F4BF	8.42013468339712	2	McGill0013	95	false.positive
#F6F4BF	11.7678407053922	2	McGill0014	95	false.positive
#F6F4BF	11.8138656072865	2	McGill0015	95	false.positive
#F6F4BF	10.5130565379584	2	McGill0016	95	false.positive
#F6F4BF	8.16094181483455	1	McGill0012	100	false.positive
#F6F4BF	5.5108764110266	1	McGill0013	100	false.positive
#F6F4BF	6.68814495421733	1	McGill0014	100	false.positive
#F6F4BF	4.89801850685529	1	McGill0015	100	false.positive
#F6F4BF	7.1120585242963	1	McGill0016	100	false.positive
#F6F4BF	11.2397655152367	2	McGill0012	100	false.positive
#F6F4BF	8.48069376483698	2	McGill0013	100	false.positive
#F6F4BF	10.7552928637178	2	McGill0014	100	false.positive
#F6F4BF	11.4602005716777	2	McGill0015	100	false.positive
#F6F4BF	9.73063320575553	2	McGill0016	100	false.positive
#FF7D7D	0.102249488752556	1	McGill0012	50	false.negative
#FF7D7D	39.8773006134969	1	McGill0012	54	false.negative
#FF7D7D	0.102249488752556	1	McGill0013	54	false.negative
#FF7D7D	92.4335378323108	1	McGill0012	58	false.negative
#FF7D7D	78.3231083844581	1	McGill0013	58	false.negative
#FF7D7D	27.7096114519427	1	McGill0014	58	false.negative
#FF7D7D	38.4458077709611	1	McGill0015	58	false.negative
#FF7D7D	44.1717791411043	1	McGill0016	58	false.negative
#FF7D7D	19.0184049079755	2	McGill0012	58	false.negative
#FF7D7D	99.8977505112475	1	McGill0012	62	false.negative
#FF7D7D	99.8977505112475	1	McGill0013	62	false.negative
#FF7D7D	99.079754601227	1	McGill0014	62	false.negative
#FF7D7D	84.0490797546012	1	McGill0015	62	false.negative
#FF7D7D	96.319018404908	1	McGill0016	62	false.negative
#FF7D7D	70.6543967280164	2	McGill0012	62	false.negative
#FF7D7D	82.3108384458078	2	McGill0013	62	false.negative
#FF7D7D	14.1104294478528	2	McGill0014	62	false.negative
#FF7D7D	37.0143149284254	2	McGill0015	62	false.negative
#FF7D7D	35.9918200408998	2	McGill0016	62	false.negative
#FF7D7D	100	1	McGill0012	67	false.negative
#FF7D7D	100	1	McGill0013	67	false.negative
#FF7D7D	100	1	McGill0014	67	false.negative
#FF7D7D	100	1	McGill0015	67	false.negative
#FF7D7D	100	1	McGill0016	67	false.negative
#FF7D7D	99.8977505112475	2	McGill0012	67	false.negative
#FF7D7D	100	2	McGill0013	67	false.negative
#FF7D7D	99.1820040899795	2	McGill0014	67	false.negative
#FF7D7D	83.9468302658487	2	McGill0015	67	false.negative
#FF7D7D	99.8977505112475	2	McGill0016	67	false.negative
#FF7D7D	100	1	McGill0012	71	false.negative
#FF7D7D	100	1	McGill0013	71	false.negative
#FF7D7D	100	1	McGill0014	71	false.negative
#FF7D7D	100	1	McGill0015	71	false.negative
#FF7D7D	100	1	McGill0016	71	false.negative
#FF7D7D	100	2	McGill0012	71	false.negative
#FF7D7D	100	2	McGill0013	71	false.negative
#FF7D7D	99.8977505112475	2	McGill0014	71	false.negative
#FF7D7D	83.9468302658487	2	McGill0015	71	false.negative
#FF7D7D	100	2	McGill0016	71	false.negative
#FF7D7D	100	1	McGill0012	75	false.negative
#FF7D7D	100	1	McGill0013	75	false.negative
#FF7D7D	100	1	McGill0014	75	false.negative
#FF7D7D	100	1	McGill0015	75	false.negative
#FF7D7D	100	1	McGill0016	75	false.negative
#FF7D7D	100	2	McGill0012	75	false.negative
#FF7D7D	100	2	McGill0013	75	false.negative
#FF7D7D	100	2	McGill0014	75	false.negative
#FF7D7D	98.3640081799591	2	McGill0015	75	false.negative
#FF7D7D	100	2	McGill0016	75	false.negative
#FF7D7D	100	1	McGill0012	79	false.negative
#FF7D7D	100	1	McGill0013	79	false.negative
#FF7D7D	100	1	McGill0014	79	false.negative
#FF7D7D	100	1	McGill0015	79	false.negative
#FF7D7D	100	1	McGill0016	79	false.negative
#FF7D7D	100	2	McGill0012	79	false.negative
#FF7D7D	100	2	McGill0013	79	false.negative
#FF7D7D	100	2	McGill0014	79	false.negative
#FF7D7D	99.7955010224949	2	McGill0015	79	false.negative
#FF7D7D	100	2	McGill0016	79	false.negative
#FF7D7D	100	1	McGill0012	83	false.negative
#FF7D7D	100	1	McGill0013	83	false.negative
#FF7D7D	100	1	McGill0014	83	false.negative
#FF7D7D	100	1	McGill0015	83	false.negative
#FF7D7D	100	1	McGill0016	83	false.negative
#FF7D7D	100	2	McGill0012	83	false.negative
#FF7D7D	100	2	McGill0013	83	false.negative
#FF7D7D	100	2	McGill0014	83	false.negative
#FF7D7D	100	2	McGill0015	83	false.negative
#FF7D7D	100	2	McGill0016	83	false.negative
#FF7D7D	100	1	McGill0012	87	false.negative
#FF7D7D	100	1	McGill0013	87	false.negative
#FF7D7D	100	1	McGill0014	87	false.negative
#FF7D7D	100	1	McGill0015	87	false.negative
#FF7D7D	100	1	McGill0016	87	false.negative
#FF7D7D	100	2	McGill0012	87	false.negative
#FF7D7D	100	2	McGill0013	87	false.negative
#FF7D7D	100	2	McGill0014	87	false.negative
#FF7D7D	100	2	McGill0015	87	false.negative
#FF7D7D	100	2	McGill0016	87	false.negative
#FF7D7D	100	1	McGill0012	91	false.negative
#FF7D7D	100	1	McGill0013	91	false.negative
#FF7D7D	100	1	McGill0014	91	false.negative
#FF7D7D	100	1	McGill0015	91	false.negative
#FF7D7D	100	1	McGill0016	91	false.negative
#FF7D7D	100	2	McGill0012	91	false.negative
#FF7D7D	100	2	McGill0013	91	false.negative
#FF7D7D	100	2	McGill0014	91	false.negative
#FF7D7D	100	2	McGill0015	91	false.negative
#FF7D7D	100	2	McGill0016	91	false.negative
#FF7D7D	100	1	McGill0012	95	false.negative
#FF7D7D	100	1	McGill0013	95	false.negative
#FF7D7D	100	1	McGill0014	95	false.negative
#FF7D7D	100	1	McGill0015	95	false.negative
#FF7D7D	100	1	McGill0016	95	false.negative
#FF7D7D	100	2	McGill0012	95	false.negative
#FF7D7D	100	2	McGill0013	95	false.negative
#FF7D7D	100	2	McGill0014	95	false.negative
#FF7D7D	100	2	McGill0015	95	false.negative
#FF7D7D	100	2	McGill0016	95	false.negative
#FF7D7D	100	1	McGill0012	100	false.negative
#FF7D7D	100	1	McGill0013	100	false.negative
#FF7D7D	100	1	McGill0014	100	false.negative
#FF7D7D	100	1	McGill0015	100	false.negative
#FF7D7D	100	1	McGill0016	100	false.negative
#FF7D7D	100	2	McGill0012	100	false.negative
#FF7D7D	100	2	McGill0013	100	false.negative
#FF7D7D	100	2	McGill0014	100	false.negative
#FF7D7D	100	2	McGill0015	100	false.negative
#FF7D7D	100	2	McGill0016	100	false.negative
