y	x	label	showSelected1	showSelected2	showSelected3	group
1.05	0.44098452883263	0/12715=0.0% false positive bases	5	McGill0012	McGill0010	7
1.05	0.44098452883263	1427/12715=11.2% false positive bases	5	McGill0012	McGill0011	8
1.05	0.44098452883263	1089/12715=8.6% false positive bases	5	McGill0013	McGill0004	9
1.05	0.44098452883263	16/12715=0.1% false positive bases	5	McGill0013	McGill0005	10
1.05	0.44098452883263	1260/12715=9.9% false positive bases	5	McGill0013	McGill0006	11
1.05	0.44098452883263	1733/12715=13.6% false positive bases	5	McGill0013	McGill0007	12
1.05	0.44098452883263	508/12715=4.0% false positive bases	5	McGill0013	McGill0008	13
1.05	0.44098452883263	499/12715=3.9% false positive bases	5	McGill0013	McGill0009	14
1.05	0.44098452883263	1224/12715=9.6% false positive bases	5	McGill0013	McGill0010	15
1.05	0.44098452883263	949/12715=7.5% false positive bases	5	McGill0013	McGill0011	16
1.05	0.44098452883263	182/12715=1.4% false positive bases	5	McGill0014	McGill0004	17
1.05	0.44098452883263	479/12715=3.8% false positive bases	5	McGill0014	McGill0005	18
1.05	0.44098452883263	575/12715=4.5% false positive bases	5	McGill0014	McGill0006	19
1.05	0.44098452883263	367/12715=2.9% false positive bases	5	McGill0014	McGill0007	20
1.05	0.44098452883263	296/12715=2.3% false positive bases	5	McGill0014	McGill0008	21
1.05	0.44098452883263	453/12715=3.6% false positive bases	5	McGill0014	McGill0009	22
1.05	0.44098452883263	151/12715=1.2% false positive bases	5	McGill0014	McGill0010	23
1.05	0.44098452883263	347/12715=2.7% false positive bases	5	McGill0014	McGill0011	24
1.05	0.44098452883263	2907/12715=22.9% false positive bases	5	McGill0015	McGill0004	25
1.05	0.44098452883263	989/12715=7.8% false positive bases	5	McGill0015	McGill0005	26
1.05	0.44098452883263	3326/12715=26.2% false positive bases	5	McGill0015	McGill0006	27
1.05	0.44098452883263	3445/12715=27.1% false positive bases	5	McGill0015	McGill0007	28
1.05	0.44098452883263	1222/12715=9.6% false positive bases	5	McGill0015	McGill0008	29
1.05	0.44098452883263	1458/12715=11.5% false positive bases	5	McGill0015	McGill0009	30
1.05	0.44098452883263	2128/12715=16.7% false positive bases	5	McGill0015	McGill0010	31
1.05	0.44098452883263	2430/12715=19.1% false positive bases	5	McGill0015	McGill0011	32
1.05	0.44098452883263	1086/12715=8.5% false positive bases	5	McGill0016	McGill0004	33
1.05	0.44098452883263	140/12715=1.1% false positive bases	5	McGill0016	McGill0005	34
1.05	0.44098452883263	2703/12715=21.3% false positive bases	5	McGill0016	McGill0006	35
1.05	0.44098452883263	880/12715=6.9% false positive bases	5	McGill0016	McGill0007	36
1.05	0.44098452883263	868/12715=6.8% false positive bases	5	McGill0016	McGill0008	37
1.05	0.44098452883263	623/12715=4.9% false positive bases	5	McGill0016	McGill0009	38
1.05	0.44098452883263	418/12715=3.3% false positive bases	5	McGill0016	McGill0010	39
1.05	0.44098452883263	2449/12715=19.3% false positive bases	5	McGill0016	McGill0011	40
1.05	0.44098452883263	0/12715=0.0% false positive bases	9	McGill0012	McGill0004	1
1.05	0.44098452883263	0/12715=0.0% false positive bases	9	McGill0012	McGill0005	2
1.05	0.44098452883263	626/12715=4.9% false positive bases	9	McGill0012	McGill0006	3
1.05	0.44098452883263	552/12715=4.3% false positive bases	9	McGill0012	McGill0007	4
1.05	0.44098452883263	0/12715=0.0% false positive bases	9	McGill0012	McGill0008	5
1.05	0.44098452883263	0/12715=0.0% false positive bases	9	McGill0012	McGill0009	6
1.05	0.44098452883263	73/12715=0.6% false positive bases	9	McGill0012	McGill0010	7
1.05	0.44098452883263	559/12715=4.4% false positive bases	9	McGill0012	McGill0011	8
1.05	0.44098452883263	965/12715=7.6% false positive bases	9	McGill0013	McGill0004	9
1.05	0.44098452883263	12/12715=0.1% false positive bases	9	McGill0013	McGill0005	10
1.05	0.44098452883263	1070/12715=8.4% false positive bases	9	McGill0013	McGill0006	11
1.05	0.44098452883263	1223/12715=9.6% false positive bases	9	McGill0013	McGill0007	12
1.05	0.44098452883263	145/12715=1.1% false positive bases	9	McGill0013	McGill0008	13
1.05	0.44098452883263	379/12715=3.0% false positive bases	9	McGill0013	McGill0009	14
1.05	0.44098452883263	320/12715=2.5% false positive bases	9	McGill0013	McGill0010	15
1.05	0.44098452883263	751/12715=5.9% false positive bases	9	McGill0013	McGill0011	16
1.05	0.44098452883263	0/12715=0.0% false positive bases	9	McGill0014	McGill0004	17
1.05	0.44098452883263	420/12715=3.3% false positive bases	9	McGill0014	McGill0005	18
1.05	0.44098452883263	154/12715=1.2% false positive bases	9	McGill0014	McGill0006	19
1.05	0.44098452883263	119/12715=0.9% false positive bases	9	McGill0014	McGill0007	20
1.05	0.44098452883263	186/12715=1.5% false positive bases	9	McGill0014	McGill0008	21
1.05	0.44098452883263	0/12715=0.0% false positive bases	9	McGill0014	McGill0009	22
1.05	0.44098452883263	0/12715=0.0% false positive bases	9	McGill0014	McGill0010	23
1.05	0.44098452883263	171/12715=1.3% false positive bases	9	McGill0014	McGill0011	24
1.05	0.44098452883263	1320/12715=10.4% false positive bases	9	McGill0015	McGill0004	25
1.05	0.44098452883263	426/12715=3.4% false positive bases	9	McGill0015	McGill0005	26
1.05	0.44098452883263	3436/12715=27.0% false positive bases	9	McGill0015	McGill0006	27
1.05	0.44098452883263	2088/12715=16.4% false positive bases	9	McGill0015	McGill0007	28
1.05	0.44098452883263	376/12715=3.0% false positive bases	9	McGill0015	McGill0008	29
1.05	0.44098452883263	970/12715=7.6% false positive bases	9	McGill0015	McGill0009	30
1.05	0.44098452883263	1632/12715=12.8% false positive bases	9	McGill0015	McGill0010	31
1.05	0.44098452883263	1393/12715=11.0% false positive bases	9	McGill0015	McGill0011	32
1.05	0.44098452883263	905/12715=7.1% false positive bases	9	McGill0016	McGill0004	33
1.05	0.44098452883263	129/12715=1.0% false positive bases	9	McGill0016	McGill0005	34
1.05	0.44098452883263	2674/12715=21.0% false positive bases	9	McGill0016	McGill0006	35
1.05	0.44098452883263	450/12715=3.5% false positive bases	9	McGill0016	McGill0007	36
1.05	0.44098452883263	436/12715=3.4% false positive bases	9	McGill0016	McGill0008	37
1.05	0.44098452883263	205/12715=1.6% false positive bases	9	McGill0016	McGill0009	38
1.05	0.44098452883263	277/12715=2.2% false positive bases	9	McGill0016	McGill0010	39
1.05	0.44098452883263	970/12715=7.6% false positive bases	9	McGill0016	McGill0011	40
1.05	0.44098452883263	0/12715=0.0% false positive bases	13	McGill0012	McGill0004	1
1.05	0.44098452883263	0/12715=0.0% false positive bases	13	McGill0012	McGill0005	2
1.05	0.44098452883263	311/12715=2.4% false positive bases	13	McGill0012	McGill0006	3
1.05	0.44098452883263	423/12715=3.3% false positive bases	13	McGill0012	McGill0007	4
1.05	0.44098452883263	0/12715=0.0% false positive bases	13	McGill0012	McGill0008	5
1.05	0.44098452883263	0/12715=0.0% false positive bases	13	McGill0012	McGill0009	6
1.05	0.44098452883263	126/12715=1.0% false positive bases	13	McGill0012	McGill0010	7
1.05	0.44098452883263	556/12715=4.4% false positive bases	13	McGill0012	McGill0011	8
1.05	0.44098452883263	615/12715=4.8% false positive bases	13	McGill0013	McGill0004	9
1.05	0.44098452883263	3/12715=0.0% false positive bases	13	McGill0013	McGill0005	10
1.05	0.44098452883263	698/12715=5.5% false positive bases	13	McGill0013	McGill0006	11
1.05	0.44098452883263	510/12715=4.0% false positive bases	13	McGill0013	McGill0007	12
1.05	0.44098452883263	2/12715=0.0% false positive bases	13	McGill0013	McGill0008	13
1.05	0.44098452883263	291/12715=2.3% false positive bases	13	McGill0013	McGill0009	14
1.05	0.44098452883263	204/12715=1.6% false positive bases	13	McGill0013	McGill0010	15
1.05	0.44098452883263	340/12715=2.7% false positive bases	13	McGill0013	McGill0011	16
1.05	0.44098452883263	0/12715=0.0% false positive bases	13	McGill0014	McGill0004	17
1.05	0.44098452883263	419/12715=3.3% false positive bases	13	McGill0014	McGill0005	18
1.05	0.44098452883263	212/12715=1.7% false positive bases	13	McGill0014	McGill0006	19
1.05	0.44098452883263	0/12715=0.0% false positive bases	13	McGill0014	McGill0007	20
1.05	0.44098452883263	58/12715=0.5% false positive bases	13	McGill0014	McGill0008	21
1.05	0.44098452883263	0/12715=0.0% false positive bases	13	McGill0014	McGill0009	22
1.05	0.44098452883263	0/12715=0.0% false positive bases	13	McGill0014	McGill0010	23
1.05	0.44098452883263	137/12715=1.1% false positive bases	13	McGill0014	McGill0011	24
1.05	0.44098452883263	1051/12715=8.3% false positive bases	13	McGill0015	McGill0004	25
1.05	0.44098452883263	315/12715=2.5% false positive bases	13	McGill0015	McGill0005	26
1.05	0.44098452883263	3180/12715=25.0% false positive bases	13	McGill0015	McGill0006	27
1.05	0.44098452883263	1678/12715=13.2% false positive bases	13	McGill0015	McGill0007	28
1.05	0.44098452883263	336/12715=2.6% false positive bases	13	McGill0015	McGill0008	29
1.05	0.44098452883263	690/12715=5.4% false positive bases	13	McGill0015	McGill0009	30
1.05	0.44098452883263	1816/12715=14.3% false positive bases	13	McGill0015	McGill0010	31
1.05	0.44098452883263	1234/12715=9.7% false positive bases	13	McGill0015	McGill0011	32
1.05	0.44098452883263	703/12715=5.5% false positive bases	13	McGill0016	McGill0004	33
1.05	0.44098452883263	74/12715=0.6% false positive bases	13	McGill0016	McGill0005	34
1.05	0.44098452883263	2078/12715=16.3% false positive bases	13	McGill0016	McGill0006	35
1.05	0.44098452883263	258/12715=2.0% false positive bases	13	McGill0016	McGill0007	36
1.05	0.44098452883263	210/12715=1.7% false positive bases	13	McGill0016	McGill0008	37
1.05	0.44098452883263	123/12715=1.0% false positive bases	13	McGill0016	McGill0009	38
1.05	0.44098452883263	251/12715=2.0% false positive bases	13	McGill0016	McGill0010	39
1.05	0.44098452883263	696/12715=5.5% false positive bases	13	McGill0016	McGill0011	40
1.05	0.44098452883263	0/12715=0.0% false positive bases	17	McGill0012	McGill0004	1
1.05	0.44098452883263	0/12715=0.0% false positive bases	17	McGill0012	McGill0005	2
1.05	0.44098452883263	296/12715=2.3% false positive bases	17	McGill0012	McGill0006	3
1.05	0.44098452883263	370/12715=2.9% false positive bases	17	McGill0012	McGill0007	4
1.05	0.44098452883263	0/12715=0.0% false positive bases	17	McGill0012	McGill0008	5
1.05	0.44098452883263	1/12715=0.0% false positive bases	17	McGill0012	McGill0009	6
1.05	0.44098452883263	249/12715=2.0% false positive bases	17	McGill0012	McGill0010	7
1.05	0.44098452883263	476/12715=3.7% false positive bases	17	McGill0012	McGill0011	8
1.05	0.44098452883263	347/12715=2.7% false positive bases	17	McGill0013	McGill0004	9
1.05	0.44098452883263	0/12715=0.0% false positive bases	17	McGill0013	McGill0005	10
1.05	0.44098452883263	553/12715=4.3% false positive bases	17	McGill0013	McGill0006	11
1.05	0.44098452883263	442/12715=3.5% false positive bases	17	McGill0013	McGill0007	12
1.05	0.44098452883263	7/12715=0.1% false positive bases	17	McGill0013	McGill0008	13
1.05	0.44098452883263	150/12715=1.2% false positive bases	17	McGill0013	McGill0009	14
1.05	0.44098452883263	199/12715=1.6% false positive bases	17	McGill0013	McGill0010	15
1.05	0.44098452883263	390/12715=3.1% false positive bases	17	McGill0013	McGill0011	16
1.05	0.44098452883263	0/12715=0.0% false positive bases	17	McGill0014	McGill0004	17
1.05	0.44098452883263	420/12715=3.3% false positive bases	17	McGill0014	McGill0005	18
1.05	0.44098452883263	193/12715=1.5% false positive bases	17	McGill0014	McGill0006	19
1.05	0.44098452883263	0/12715=0.0% false positive bases	17	McGill0014	McGill0007	20
1.05	0.44098452883263	0/12715=0.0% false positive bases	17	McGill0014	McGill0008	21
1.05	0.44098452883263	0/12715=0.0% false positive bases	17	McGill0014	McGill0009	22
1.05	0.44098452883263	0/12715=0.0% false positive bases	17	McGill0014	McGill0010	23
1.05	0.44098452883263	0/12715=0.0% false positive bases	17	McGill0014	McGill0011	24
1.05	0.44098452883263	1142/12715=9.0% false positive bases	17	McGill0015	McGill0004	25
1.05	0.44098452883263	291/12715=2.3% false positive bases	17	McGill0015	McGill0005	26
1.05	0.44098452883263	3273/12715=25.7% false positive bases	17	McGill0015	McGill0006	27
1.05	0.44098452883263	1307/12715=10.3% false positive bases	17	McGill0015	McGill0007	28
1.05	0.44098452883263	327/12715=2.6% false positive bases	17	McGill0015	McGill0008	29
1.05	0.44098452883263	632/12715=5.0% false positive bases	17	McGill0015	McGill0009	30
1.05	0.44098452883263	1846/12715=14.5% false positive bases	17	McGill0015	McGill0010	31
1.05	0.44098452883263	893/12715=7.0% false positive bases	17	McGill0015	McGill0011	32
1.05	0.44098452883263	690/12715=5.4% false positive bases	17	McGill0016	McGill0004	33
1.05	0.44098452883263	34/12715=0.3% false positive bases	17	McGill0016	McGill0005	34
1.05	0.44098452883263	2164/12715=17.0% false positive bases	17	McGill0016	McGill0006	35
1.05	0.44098452883263	222/12715=1.7% false positive bases	17	McGill0016	McGill0007	36
1.05	0.44098452883263	95/12715=0.7% false positive bases	17	McGill0016	McGill0008	37
1.05	0.44098452883263	114/12715=0.9% false positive bases	17	McGill0016	McGill0009	38
1.05	0.44098452883263	212/12715=1.7% false positive bases	17	McGill0016	McGill0010	39
1.05	0.44098452883263	529/12715=4.2% false positive bases	17	McGill0016	McGill0011	40
1.05	0.44098452883263	0/12715=0.0% false positive bases	21	McGill0012	McGill0004	1
1.05	0.44098452883263	0/12715=0.0% false positive bases	21	McGill0012	McGill0005	2
1.05	0.44098452883263	285/12715=2.2% false positive bases	21	McGill0012	McGill0006	3
1.05	0.44098452883263	368/12715=2.9% false positive bases	21	McGill0012	McGill0007	4
1.05	0.44098452883263	0/12715=0.0% false positive bases	21	McGill0012	McGill0008	5
1.05	0.44098452883263	1/12715=0.0% false positive bases	21	McGill0012	McGill0009	6
1.05	0.44098452883263	267/12715=2.1% false positive bases	21	McGill0012	McGill0010	7
1.05	0.44098452883263	350/12715=2.8% false positive bases	21	McGill0012	McGill0011	8
1.05	0.44098452883263	260/12715=2.0% false positive bases	21	McGill0013	McGill0004	9
1.05	0.44098452883263	0/12715=0.0% false positive bases	21	McGill0013	McGill0005	10
1.05	0.44098452883263	677/12715=5.3% false positive bases	21	McGill0013	McGill0006	11
1.05	0.44098452883263	449/12715=3.5% false positive bases	21	McGill0013	McGill0007	12
1.05	0.44098452883263	9/12715=0.1% false positive bases	21	McGill0013	McGill0008	13
1.05	0.44098452883263	127/12715=1.0% false positive bases	21	McGill0013	McGill0009	14
1.05	0.44098452883263	227/12715=1.8% false positive bases	21	McGill0013	McGill0010	15
1.05	0.44098452883263	354/12715=2.8% false positive bases	21	McGill0013	McGill0011	16
1.05	0.44098452883263	0/12715=0.0% false positive bases	21	McGill0014	McGill0004	17
1.05	0.44098452883263	425/12715=3.3% false positive bases	21	McGill0014	McGill0005	18
1.05	0.44098452883263	176/12715=1.4% false positive bases	21	McGill0014	McGill0006	19
1.05	0.44098452883263	71/12715=0.6% false positive bases	21	McGill0014	McGill0007	20
1.05	0.44098452883263	0/12715=0.0% false positive bases	21	McGill0014	McGill0008	21
1.05	0.44098452883263	0/12715=0.0% false positive bases	21	McGill0014	McGill0009	22
1.05	0.44098452883263	0/12715=0.0% false positive bases	21	McGill0014	McGill0010	23
1.05	0.44098452883263	0/12715=0.0% false positive bases	21	McGill0014	McGill0011	24
1.05	0.44098452883263	1424/12715=11.2% false positive bases	21	McGill0015	McGill0004	25
1.05	0.44098452883263	284/12715=2.2% false positive bases	21	McGill0015	McGill0005	26
1.05	0.44098452883263	3565/12715=28.0% false positive bases	21	McGill0015	McGill0006	27
1.05	0.44098452883263	1322/12715=10.4% false positive bases	21	McGill0015	McGill0007	28
1.05	0.44098452883263	364/12715=2.9% false positive bases	21	McGill0015	McGill0008	29
1.05	0.44098452883263	517/12715=4.1% false positive bases	21	McGill0015	McGill0009	30
1.05	0.44098452883263	2023/12715=15.9% false positive bases	21	McGill0015	McGill0010	31
1.05	0.44098452883263	818/12715=6.4% false positive bases	21	McGill0015	McGill0011	32
1.05	0.44098452883263	665/12715=5.2% false positive bases	21	McGill0016	McGill0004	33
1.05	0.44098452883263	15/12715=0.1% false positive bases	21	McGill0016	McGill0005	34
1.05	0.44098452883263	2287/12715=18.0% false positive bases	21	McGill0016	McGill0006	35
1.05	0.44098452883263	176/12715=1.4% false positive bases	21	McGill0016	McGill0007	36
1.05	0.44098452883263	68/12715=0.5% false positive bases	21	McGill0016	McGill0008	37
1.05	0.44098452883263	57/12715=0.4% false positive bases	21	McGill0016	McGill0009	38
1.05	0.44098452883263	175/12715=1.4% false positive bases	21	McGill0016	McGill0010	39
1.05	0.44098452883263	430/12715=3.4% false positive bases	21	McGill0016	McGill0011	40
1.05	0.44098452883263	0/12715=0.0% false positive bases	25	McGill0012	McGill0004	1
1.05	0.44098452883263	0/12715=0.0% false positive bases	25	McGill0012	McGill0005	2
1.05	0.44098452883263	299/12715=2.4% false positive bases	25	McGill0012	McGill0006	3
1.05	0.44098452883263	182/12715=1.4% false positive bases	25	McGill0012	McGill0007	4
1.05	0.44098452883263	0/12715=0.0% false positive bases	25	McGill0012	McGill0008	5
1.05	0.44098452883263	1/12715=0.0% false positive bases	25	McGill0012	McGill0009	6
1.05	0.44098452883263	238/12715=1.9% false positive bases	25	McGill0012	McGill0010	7
1.05	0.44098452883263	295/12715=2.3% false positive bases	25	McGill0012	McGill0011	8
1.05	0.44098452883263	101/12715=0.8% false positive bases	25	McGill0013	McGill0004	9
1.05	0.44098452883263	0/12715=0.0% false positive bases	25	McGill0013	McGill0005	10
1.05	0.44098452883263	522/12715=4.1% false positive bases	25	McGill0013	McGill0006	11
1.05	0.44098452883263	392/12715=3.1% false positive bases	25	McGill0013	McGill0007	12
1.05	0.44098452883263	16/12715=0.1% false positive bases	25	McGill0013	McGill0008	13
1.05	0.44098452883263	119/12715=0.9% false positive bases	25	McGill0013	McGill0009	14
1.05	0.44098452883263	130/12715=1.0% false positive bases	25	McGill0013	McGill0010	15
1.05	0.44098452883263	432/12715=3.4% false positive bases	25	McGill0013	McGill0011	16
1.05	0.44098452883263	0/12715=0.0% false positive bases	25	McGill0014	McGill0004	17
1.05	0.44098452883263	420/12715=3.3% false positive bases	25	McGill0014	McGill0005	18
1.05	0.44098452883263	280/12715=2.2% false positive bases	25	McGill0014	McGill0006	19
1.05	0.44098452883263	11/12715=0.1% false positive bases	25	McGill0014	McGill0007	20
1.05	0.44098452883263	0/12715=0.0% false positive bases	25	McGill0014	McGill0008	21
1.05	0.44098452883263	0/12715=0.0% false positive bases	25	McGill0014	McGill0009	22
1.05	0.44098452883263	0/12715=0.0% false positive bases	25	McGill0014	McGill0010	23
1.05	0.44098452883263	1/12715=0.0% false positive bases	25	McGill0014	McGill0011	24
1.05	0.44098452883263	1408/12715=11.1% false positive bases	25	McGill0015	McGill0004	25
1.05	0.44098452883263	295/12715=2.3% false positive bases	25	McGill0015	McGill0005	26
1.05	0.44098452883263	3615/12715=28.4% false positive bases	25	McGill0015	McGill0006	27
1.05	0.44098452883263	1402/12715=11.0% false positive bases	25	McGill0015	McGill0007	28
1.05	0.44098452883263	442/12715=3.5% false positive bases	25	McGill0015	McGill0008	29
1.05	0.44098452883263	506/12715=4.0% false positive bases	25	McGill0015	McGill0009	30
1.05	0.44098452883263	2100/12715=16.5% false positive bases	25	McGill0015	McGill0010	31
1.05	0.44098452883263	774/12715=6.1% false positive bases	25	McGill0015	McGill0011	32
1.05	0.44098452883263	676/12715=5.3% false positive bases	25	McGill0016	McGill0004	33
1.05	0.44098452883263	8/12715=0.1% false positive bases	25	McGill0016	McGill0005	34
1.05	0.44098452883263	2255/12715=17.7% false positive bases	25	McGill0016	McGill0006	35
1.05	0.44098452883263	99/12715=0.8% false positive bases	25	McGill0016	McGill0007	36
1.05	0.44098452883263	63/12715=0.5% false positive bases	25	McGill0016	McGill0008	37
1.05	0.44098452883263	46/12715=0.4% false positive bases	25	McGill0016	McGill0009	38
1.05	0.44098452883263	151/12715=1.2% false positive bases	25	McGill0016	McGill0010	39
1.05	0.44098452883263	198/12715=1.6% false positive bases	25	McGill0016	McGill0011	40
1.05	0.44098452883263	4/12715=0.0% false positive bases	29	McGill0012	McGill0004	1
1.05	0.44098452883263	0/12715=0.0% false positive bases	29	McGill0012	McGill0005	2
1.05	0.44098452883263	284/12715=2.2% false positive bases	29	McGill0012	McGill0006	3
1.05	0.44098452883263	42/12715=0.3% false positive bases	29	McGill0012	McGill0007	4
1.05	0.44098452883263	0/12715=0.0% false positive bases	29	McGill0012	McGill0008	5
1.05	0.44098452883263	5/12715=0.0% false positive bases	29	McGill0012	McGill0009	6
1.05	0.44098452883263	90/12715=0.7% false positive bases	29	McGill0012	McGill0010	7
1.05	0.44098452883263	241/12715=1.9% false positive bases	29	McGill0012	McGill0011	8
1.05	0.44098452883263	76/12715=0.6% false positive bases	29	McGill0013	McGill0004	9
1.05	0.44098452883263	0/12715=0.0% false positive bases	29	McGill0013	McGill0005	10
1.05	0.44098452883263	360/12715=2.8% false positive bases	29	McGill0013	McGill0006	11
1.05	0.44098452883263	167/12715=1.3% false positive bases	29	McGill0013	McGill0007	12
1.05	0.44098452883263	17/12715=0.1% false positive bases	29	McGill0013	McGill0008	13
1.05	0.44098452883263	83/12715=0.7% false positive bases	29	McGill0013	McGill0009	14
1.05	0.44098452883263	116/12715=0.9% false positive bases	29	McGill0013	McGill0010	15
1.05	0.44098452883263	396/12715=3.1% false positive bases	29	McGill0013	McGill0011	16
1.05	0.44098452883263	2/12715=0.0% false positive bases	29	McGill0014	McGill0004	17
1.05	0.44098452883263	469/12715=3.7% false positive bases	29	McGill0014	McGill0005	18
1.05	0.44098452883263	277/12715=2.2% false positive bases	29	McGill0014	McGill0006	19
1.05	0.44098452883263	119/12715=0.9% false positive bases	29	McGill0014	McGill0007	20
1.05	0.44098452883263	4/12715=0.0% false positive bases	29	McGill0014	McGill0008	21
1.05	0.44098452883263	18/12715=0.1% false positive bases	29	McGill0014	McGill0009	22
1.05	0.44098452883263	12/12715=0.1% false positive bases	29	McGill0014	McGill0010	23
1.05	0.44098452883263	1/12715=0.0% false positive bases	29	McGill0014	McGill0011	24
1.05	0.44098452883263	1286/12715=10.1% false positive bases	29	McGill0015	McGill0004	25
1.05	0.44098452883263	318/12715=2.5% false positive bases	29	McGill0015	McGill0005	26
1.05	0.44098452883263	3443/12715=27.1% false positive bases	29	McGill0015	McGill0006	27
1.05	0.44098452883263	1271/12715=10.0% false positive bases	29	McGill0015	McGill0007	28
1.05	0.44098452883263	377/12715=3.0% false positive bases	29	McGill0015	McGill0008	29
1.05	0.44098452883263	464/12715=3.6% false positive bases	29	McGill0015	McGill0009	30
1.05	0.44098452883263	2035/12715=16.0% false positive bases	29	McGill0015	McGill0010	31
1.05	0.44098452883263	617/12715=4.9% false positive bases	29	McGill0015	McGill0011	32
1.05	0.44098452883263	705/12715=5.5% false positive bases	29	McGill0016	McGill0004	33
1.05	0.44098452883263	5/12715=0.0% false positive bases	29	McGill0016	McGill0005	34
1.05	0.44098452883263	2167/12715=17.0% false positive bases	29	McGill0016	McGill0006	35
1.05	0.44098452883263	56/12715=0.4% false positive bases	29	McGill0016	McGill0007	36
1.05	0.44098452883263	55/12715=0.4% false positive bases	29	McGill0016	McGill0008	37
1.05	0.44098452883263	33/12715=0.3% false positive bases	29	McGill0016	McGill0009	38
1.05	0.44098452883263	130/12715=1.0% false positive bases	29	McGill0016	McGill0010	39
1.05	0.44098452883263	105/12715=0.8% false positive bases	29	McGill0016	McGill0011	40
1.05	0.44098452883263	11/12715=0.1% false positive bases	34	McGill0012	McGill0004	1
1.05	0.44098452883263	1/12715=0.0% false positive bases	34	McGill0012	McGill0005	2
